id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5231.69921875,5527.2607421875,5377.32958984375,5798.5439453125,6107.0078125,6124.1845703125,,,,,,,,,,,,
N   2,4246.60302734375,4283.3603515625,4038.72998046875,4362.26611328125,4434.07666015625,4513.29736328125,,,,,,,,,,,,
N   3,3526.337890625,3531.13232421875,3312.78076171875,3617.1328125,3639.01220703125,3737.9921875,,,,,,,,,,,,
N   4,4749.7646484375,4877.0888671875,4724.603515625,5078.515625,5237.96240234375,5254.22509765625,,,,,,,,,,,,
N   5,5591.25537109375,5635.90283203125,5146.61474609375,5534.69287109375,5693.09814453125,5786.73876953125,,,,,,,,,,,,
N   6,4214.0771484375,4349.13134765625,4185.947265625,4439.83056640625,4647.78955078125,4627.70263671875,,,,,,,,,,,,
N   7,5255.0078125,5409.29052734375,5189.3896484375,5497.302734375,5733.978515625,5727.90966796875,,,,,,,,,,,,
N   8,8893.2724609375,9742.6396484375,9558.1689453125,10462.1884765625,11060.87109375,11275.298828125,,,,,,,,,,,,
N   9,5181.49462890625,5264.3173828125,5025.31005859375,5434.7890625,5540.6865234375,5576.63671875,,,,,,,,,,,,
N  10,9950.8271484375,10401.1005859375,10173.490234375,10986.6533203125,11498.7568359375,11559.3095703125,,,,,,,,,,,,
N  11,5244.6142578125,5530.6533203125,5328.005859375,5692.67529296875,6005.548828125,5984.5146484375,,,,,,,,,,,,
N  12,5223.080078125,5548.79052734375,5430.06640625,5895.6572265625,6202.7041015625,6279.53125,,,,,,,,,,,,
N  13,6252.04296875,6544.720703125,6397.55712890625,6882.5419921875,7219.73095703125,7252.82373046875,,,,,,,,,,,,
N  14,3972.76220703125,4019.60791015625,3757.778076171875,3993.51611328125,4106.71728515625,4161.14404296875,,,,,,,,,,,,
N  15,5545.58935546875,5797.6611328125,5610.42138671875,5985.21240234375,6296.587890625,6272.47607421875,,,,,,,,,,,,
N  16,6054.98486328125,6260.83154296875,5962.3837890625,6296.1591796875,6616.6953125,6580.6416015625,,,,,,,,,,,,
N  17,6219.54052734375,6493.8681640625,6327.6142578125,6772.38134765625,7127.29248046875,7115.61572265625,,,,,,,,,,,,
N  18,9399.4814453125,9715.708984375,9321.7451171875,9851.28515625,10324.728515625,10267.8037109375,,,,,,,,,,,,
N  19,5808.26123046875,6029.953125,5880.54833984375,6318.01220703125,6608.99462890625,6618.51708984375,,,,,,,,,,,,
N  20,10587.859375,11369.787109375,11072.5517578125,12027.458984375,12713.68359375,12812.8046875,,,,,,,,,,,,
N  21,9347.6923828125,9679.3935546875,9431.41796875,10123.779296875,10566.7822265625,10580.0615234375,,,,,,,,,,,,
N  22,5317.4970703125,5619.40771484375,5422.11572265625,5806.12353515625,6116.28076171875,6116.138671875,,,,,,,,,,,,
