id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5230.33642578125,5489.84033203125,5343.5927734375,5619.212890625,5935.01953125,5894.76025390625,,,,,,,,,,,,
N   2,4217.7890625,4246.388671875,4129.3193359375,4324.49560546875,4488.97900390625,4356.72705078125,,,,,,,,,,,,
N   3,3522.12744140625,3518.407470703125,3436.006103515625,3586.459228515625,3717.228515625,3614.80517578125,,,,,,,,,,,,
N   4,4731.4892578125,4858.96142578125,4734.03662109375,4980.0859375,5218.609375,5146.4921875,,,,,,,,,,,,
N   5,5421.7607421875,5451.181640625,5216.39013671875,5483.060546875,5635.10498046875,5497.23876953125,,,,,,,,,,,,
N   6,4140.34423828125,4284.01171875,4144.75634765625,4353.5390625,4572.7353515625,4461.2529296875,,,,,,,,,,,,
N   7,5156.400390625,5320.0810546875,5154.2470703125,5405.6787109375,5668.20458984375,5513.00146484375,,,,,,,,,,,,
N   8,9174.365234375,9759.6796875,9745.4140625,10166.5595703125,10551.7861328125,10793.5712890625,,,,,,,,,,,,
N   9,5185.9345703125,5236.40771484375,5106.67724609375,5355.51708984375,5544.63330078125,5455.72265625,,,,,,,,,,,,
N  10,9942.46484375,10403.392578125,10139.20703125,10696.740234375,11295.1953125,11164.9677734375,,,,,,,,,,,,
N  11,5192.447265625,5421.94482421875,5254.57568359375,5525.02294921875,5833.16455078125,5774.35546875,,,,,,,,,,,,
N  12,5297.87109375,5571.37060546875,5449.1142578125,5713.5390625,6008.26171875,6021.0380859375,,,,,,,,,,,,
N  13,6244.6103515625,6526.6123046875,6353.07080078125,6698.2578125,7073.00390625,6996.94677734375,,,,,,,,,,,,
N  14,3870.6396484375,3876.503662109375,3774.6826171875,3929.559814453125,4061.43017578125,4001.61376953125,,,,,,,,,,,,
N  15,5479.78369140625,5715.087890625,5536.7939453125,5830.70556640625,6157.1826171875,6064.36767578125,,,,,,,,,,,,
N  16,5901.158203125,6093.43603515625,5886.80810546875,6179.90185546875,6483.74560546875,6318.83740234375,,,,,,,,,,,,
N  17,6154.47802734375,6451.76806640625,6258.4716796875,6615.31396484375,6969.95703125,6855.716796875,,,,,,,,,,,,
N  18,9240.2041015625,9519.802734375,9216.3720703125,9646.7001953125,10117.6455078125,9946.3310546875,,,,,,,,,,,,
N  19,5763.14404296875,6016.21533203125,5846.17724609375,6168.4736328125,6505.85595703125,6393.03759765625,,,,,,,,,,,,
N  20,10705.220703125,11350.2548828125,11111.375,11693.091796875,12248.9853515625,12272.1708984375,,,,,,,,,,,,
N  21,9306.9130859375,9675.3349609375,9385.3369140625,9907.2978515625,10431.8193359375,10282.9345703125,,,,,,,,,,,,
N  22,5289.9912109375,5519.279296875,5362.173828125,5621.4736328125,5936.09716796875,5897.15380859375,,,,,,,,,,,,
N  23,3367.06298828125,3427.43701171875,3338.970947265625,3548.9580078125,3693.523193359375,3578.97216796875,,,,,,,,,,,,
N  24,6382.01806640625,6695.95458984375,6510.72314453125,6856.25830078125,7236.37158203125,7160.5732421875,,,,,,,,,,,,
N  25,5031.23876953125,5243.740234375,5079.06494140625,5345.15380859375,5645.36865234375,5559.65185546875,,,,,,,,,,,,
N  26,8869.3857421875,9224.5439453125,8946.142578125,9397.93359375,9928.59375,9791.861328125,,,,,,,,,,,,
N  27,3453.63525390625,3613.1259765625,3546.991455078125,3711.199462890625,3902.647216796875,3914.65380859375,,,,,,,,,,,,
N  28,12455.603515625,13105.65625,12837.806640625,13450.291015625,14104.2158203125,14157.55078125,,,,,,,,,,,,
N  29,3905.110595703125,4239.7216796875,4191.48779296875,4446.36865234375,4729.50439453125,4667.841796875,,,,,,,,,,,,
N  30,5566.2041015625,5749.76318359375,5576.57177734375,5851.20458984375,6151.2431640625,6013.20458984375,,,,,,,,,,,,
N  31,7155.9462890625,7484.28955078125,7267.958984375,7649.427734375,8076.6796875,8009.7900390625,,,,,,,,,,,,
N  32,5625.3115234375,5891.9306640625,5706.82373046875,6013.9755859375,6344.63134765625,6267.15185546875,,,,,,,,,,,,
N  33,4011.56201171875,4077.138427734375,3949.7890625,4144.29052734375,4304.48974609375,4231.4150390625,,,,,,,,,,,,
N  34,7816.3818359375,7938.28515625,7689.8310546875,8048.8388671875,8378.1123046875,8154.1484375,,,,,,,,,,,,
N  35,3522.12744140625,3518.407470703125,3436.006103515625,3586.459228515625,3717.228515625,3614.80517578125,,,,,,,,,,,,
N  36,3259.782958984375,3464.337646484375,3434.173583984375,3585.502197265625,3735.4931640625,3790.291015625,,,,,,,,,,,,
N  37,1985.1966552734375,2076.31005859375,2055.063232421875,2143.407470703125,2235.354736328125,2278.35400390625,,,,,,,,,,,,
N  38,8355.8544921875,8820.9873046875,8637.60546875,9058.162109375,9527.451171875,9535.4970703125,,,,,,,,,,,,
N  39,3375.807861328125,3559.806640625,3467.59326171875,3645.420166015625,3843.7236328125,3827.72021484375,,,,,,,,,,,,
N  40,2696.50244140625,2849.628173828125,2829.074462890625,2951.877685546875,3069.689697265625,3122.691162109375,,,,,,,,,,,,
N  41,5414.20654296875,5670.29052734375,5516.8505859375,5800.1279296875,6117.09912109375,6100.466796875,,,,,,,,,,,,
N  42,4058.02392578125,4267.23388671875,4161.05029296875,4370.423828125,4597.64404296875,4589.1103515625,,,,,,,,,,,,
N  43,8257.7783203125,8767.1259765625,8646.7060546875,9044.1875,9458.6552734375,9544.04296875,,,,,,,,,,,,
N  44,4772.8291015625,4987.66162109375,4825.57763671875,5097.62255859375,5369.134765625,5259.58837890625,,,,,,,,,,,,
N  45,5332.58154296875,5577.072265625,5405.56689453125,5693.72412109375,6021.181640625,5939.7392578125,,,,,,,,,,,,
N  46,5447.6826171875,5650.42578125,5461.2197265625,5736.73193359375,6018.89013671875,5910.09912109375,,,,,,,,,,,,
N  47,4278.5498046875,4382.37841796875,4267.267578125,4499.1708984375,4676.87744140625,4584.1728515625,,,,,,,,,,,,
N  48,4495.96826171875,4737.302734375,4644.2490234375,4864.71826171875,5099.6025390625,5123.30224609375,,,,,,,,,,,,
N  49,6507.474609375,6819.62744140625,6727.8037109375,7025.6875,7338.462890625,7426.478515625,,,,,,,,,,,,
N  50,5354.6650390625,5518.48583984375,5355.39111328125,5638.97705078125,5920.482421875,5824.26416015625,,,,,,,,,,,,
N  51,5006.03466796875,5038.7099609375,4839.08154296875,5122.00830078125,5287.37109375,5139.9404296875,,,,,,,,,,,,
N  52,6416.11279296875,6790.140625,6633.6669921875,6975.10546875,7324.26220703125,7308.60888671875,,,,,,,,,,,,
N  53,8076.056640625,8451.83984375,8222.8466796875,8653.5888671875,9130.435546875,9087.09765625,,,,,,,,,,,,
N  54,6360.11962890625,6602.49951171875,6418.365234375,6724.14501953125,7031.34814453125,6904.81884765625,,,,,,,,,,,,
N  55,3119.08203125,3130.868408203125,3057.4013671875,3196.514892578125,3298.055908203125,3196.391357421875,,,,,,,,,,,,
N  56,5618.71240234375,5876.44091796875,5697.435546875,6003.14697265625,6312.8369140625,6230.0380859375,,,,,,,,,,,,
N  57,3924.23681640625,4105.7626953125,3980.5908203125,4197.50146484375,4428.00244140625,4384.1279296875,,,,,,,,,,,,
N  58,4377.1796875,4543.3876953125,4393.57275390625,4626.04931640625,4866.22412109375,4761.73291015625,,,,,,,,,,,,
N  59,4715.93603515625,4863.86572265625,4696.1767578125,4932.28173828125,5166.81591796875,5037.9345703125,,,,,,,,,,,,
N  60,6518.75048828125,6647.54541015625,6377.25927734375,6779.56689453125,7002.375,6895.220703125,,,,,,,,,,,,
N  61,7912.07666015625,8277.9150390625,8045.873046875,8500.08984375,8972.9052734375,8922.6748046875,,,,,,,,,,,,
N  62,6921.2998046875,7227.97802734375,7000.1591796875,7374.00439453125,7775.8564453125,7671.58203125,,,,,,,,,,,,
N  63,5428.32080078125,5657.77880859375,5493.87548828125,5777.99609375,6099.9921875,6023.3427734375,,,,,,,,,,,,
N  64,2528.7373046875,2613.565673828125,2526.381591796875,2650.747802734375,2768.30908203125,2726.896484375,,,,,,,,,,,,
N  65,5104.529296875,5359.88330078125,5214.02197265625,5488.193359375,5798.19384765625,5752.64013671875,,,,,,,,,,,,
N  66,6082.7060546875,6257.79443359375,6074.93896484375,6375.9111328125,6695.95703125,6561.39990234375,,,,,,,,,,,,
N  67,4325.24951171875,4464.3916015625,4333.4306640625,4559.1298828125,4780.90185546875,4658.42724609375,,,,,,,,,,,,
N  68,6463.11376953125,6660.880859375,6505.5205078125,6861.912109375,7185.267578125,7073.65234375,,,,,,,,,,,,
N  69,4398.11572265625,4470.0419921875,4262.95068359375,4499.56396484375,4646.49462890625,4546.13037109375,,,,,,,,,,,,
N  70,3662.062744140625,3796.02734375,3674.3173828125,3864.18701171875,4063.91650390625,3971.048828125,,,,,,,,,,,,
N  71,6954.44677734375,7272.46875,7061.32177734375,7448.86865234375,7857.341796875,7762.22509765625,,,,,,,,,,,,
N  72,7506.04345703125,7773.65087890625,7525.18603515625,7904.56689453125,8317.01953125,8120.60791015625,,,,,,,,,,,,
N  73,6578.49072265625,7034.455078125,7019.2177734375,7319.42236328125,7608.51220703125,7761.8681640625,,,,,,,,,,,,
N  74,4229.81689453125,4245.44091796875,4213.50146484375,4457.16650390625,4561.90283203125,4492.685546875,,,,,,,,,,,,
N  75,6534.046875,6867.19140625,6704.0283203125,7031.5625,7400.3310546875,7372.693359375,,,,,,,,,,,,
N  76,4018.951171875,4271.00146484375,4186.017578125,4396.04833984375,4633.88525390625,4629.39306640625,,,,,,,,,,,,
N  77,4636.2353515625,4890.763671875,4783.7958984375,5029.435546875,5304.20458984375,5282.4716796875,,,,,,,,,,,,
N  78,5660.50146484375,5901.31787109375,5717.3994140625,6024.546875,6359.43115234375,6265.052734375,,,,,,,,,,,,
N  79,8138.31884765625,8392.27734375,8194.05078125,8613.66796875,9036.2412109375,8920.6689453125,,,,,,,,,,,,
N  80,5795.9267578125,5844.29736328125,5600.73974609375,5876.38134765625,6047.744140625,5865.31494140625,,,,,,,,,,,,
N  81,9104.109375,9517.3603515625,9234.302734375,9760.185546875,10269.5341796875,10075.8974609375,,,,,,,,,,,,
N  82,4106.24365234375,4244.0791015625,4119.3623046875,4308.84326171875,4531.7275390625,4492.62890625,,,,,,,,,,,,
