id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5207.6923828125,5614.9794921875,5690.72705078125,5581.833984375,6074.16552734375,6044.67626953125,,,,,,,,,,,,
N   2,4158.748046875,4294.23046875,4133.46826171875,3926.002197265625,4366.0283203125,4149.60302734375,,,,,,,,,,,,
N   3,3448.9892578125,3577.538818359375,3428.666748046875,3208.590087890625,3598.723876953125,3407.416259765625,,,,,,,,,,,,
N   4,4640.78955078125,4923.55908203125,4861.67236328125,4802.17724609375,5209.232421875,5086.7900390625,,,,,,,,,,,,
N   5,5393.3671875,5439.65771484375,5249.87548828125,4976.95654296875,5461.58447265625,5184.09814453125,,,,,,,,,,,,
N   6,4137.59765625,4307.4521484375,4267.1171875,4177.705078125,4563.32861328125,4428.26806640625,,,,,,,,,,,,
N   7,5154.2666015625,5329.03955078125,5250.9462890625,5154.66357421875,5617.49169921875,5429.80908203125,,,,,,,,,,,,
N   8,8955.8828125,10142.5322265625,10465.40234375,10285.484375,11099.189453125,11172.5947265625,,,,,,,,,,,,
N   9,5069.826171875,5296.4609375,5149.87060546875,4981.2666015625,5442.8623046875,5282.748046875,,,,,,,,,,,,
N  10,9933.123046875,10610.1005859375,10702.5986328125,10486.009765625,11466.31640625,11311.75,,,,,,,,,,,,
N  11,5161.65234375,5519.73583984375,5570.265625,5469.65966796875,5940.3994140625,5881.2666015625,,,,,,,,,,,,
N  12,5234.4423828125,5700.3330078125,5811.5634765625,5702.6064453125,6184.35302734375,6206.76220703125,,,,,,,,,,,,
N  13,6242.2333984375,6665.39453125,6727.111328125,6597.6103515625,7192.23486328125,7116.4443359375,,,,,,,,,,,,
N  14,3843.423828125,3889.422607421875,3805.8671875,3692.089111328125,3955.571533203125,3835.2265625,,,,,,,,,,,,
N  15,5475.728515625,5808.43603515625,5834.16552734375,5727.0830078125,6243.26708984375,6135.36279296875,,,,,,,,,,,,
N  16,5905.20263671875,6118.72119140625,6038.09912109375,5894.5,6445.8427734375,6213.7861328125,,,,,,,,,,,,
N  17,6197.64892578125,6552.5849609375,6591.88525390625,6432.48876953125,7048.6142578125,6913.31298828125,,,,,,,,,,,,
N  18,9223.9404296875,9610.251953125,9570.67578125,9420.0205078125,10200.3505859375,9960.0439453125,,,,,,,,,,,,
N  19,5766.79052734375,6114.0869140625,6123.64892578125,6005.84130859375,6570.888671875,6436.6240234375,,,,,,,,,,,,
N  20,10620.0771484375,11653.5126953125,11898.0302734375,11640.001953125,12685.5087890625,12681.6162109375,,,,,,,,,,,,
N  21,9229.69140625,9800.28515625,9770.6328125,9624.552734375,10494.9169921875,10294.8916015625,,,,,,,,,,,,
N  22,5239.96826171875,5621.49658203125,5684.1240234375,5591.69091796875,6045.32763671875,6017.3330078125,,,,,,,,,,,,
N  23,3359.6708984375,3447.86181640625,3365.418212890625,3155.772705078125,3602.885986328125,3389.916748046875,,,,,,,,,,,,
N  24,6371.412109375,6828.1015625,6911.130859375,6775.35888671875,7384.35986328125,7325.33544921875,,,,,,,,,,,,
N  25,5026.46728515625,5329.736328125,5345.05322265625,5248.81201171875,5720.35693359375,5618.32080078125,,,,,,,,,,,,
N  26,8838.6474609375,9388.9931640625,9437.0732421875,9272.560546875,10070.658203125,9938.5986328125,,,,,,,,,,,,
N  27,3416.13818359375,3714.180419921875,3775.3046875,3718.85791015625,4019.16455078125,4038.5185546875,,,,,,,,,,,,
N  28,12278.9404296875,13422.5400390625,13707.59375,13439.6708984375,14559.6630859375,14639.00390625,,,,,,,,,,,,
N  29,3988.90283203125,4356.0478515625,4412.70458984375,4239.87353515625,4817.26904296875,4730.58984375,,,,,,,,,,,,
N  30,5570.6748046875,5819.240234375,5758.7421875,5651.30322265625,6170.015625,5987.19189453125,,,,,,,,,,,,
N  31,7123.388671875,7635.2021484375,7715.66259765625,7579.8017578125,8246.701171875,8171.880859375,,,,,,,,,,,,
N  32,5607.73193359375,6003.39501953125,6058.80517578125,5943.85595703125,6469.24853515625,6397.16748046875,,,,,,,,,,,,
N  33,3984.678466796875,4100.765625,4030.778076171875,3952.986328125,4255.0205078125,4138.1630859375,,,,,,,,,,,,
N  34,7743.1826171875,7963.99853515625,7725.28271484375,7486.8017578125,8211.357421875,7850.76904296875,,,,,,,,,,,,
N  35,3448.9892578125,3577.538818359375,3428.666748046875,3208.590087890625,3598.723876953125,3407.416259765625,,,,,,,,,,,,
N  36,3204.852783203125,3580.455078125,3682.672607421875,3605.014892578125,3905.776123046875,3939.7197265625,,,,,,,,,,,,
N  37,1938.560791015625,2132.75244140625,2186.68896484375,2162.006103515625,2312.095458984375,2340.710693359375,,,,,,,,,,,,
N  38,8278.353515625,9045.1796875,9233.8447265625,9041.8740234375,9825.869140625,9860.83984375,,,,,,,,,,,,
N  39,3357.426025390625,3641.59033203125,3698.746826171875,3623.414306640625,3948.207275390625,3933.679931640625,,,,,,,,,,,,
N  40,2633.951416015625,2946.14013671875,3033.54541015625,2971.4130859375,3210.366943359375,3242.49560546875,,,,,,,,,,,,
N  41,5347.40869140625,5777.65185546875,5855.5439453125,5771.0458984375,6247.9208984375,6236.9853515625,,,,,,,,,,,,
N  42,4027.51611328125,4371.2294921875,4443.80517578125,4360.3115234375,4732.16650390625,4731.79833984375,,,,,,,,,,,,
N  43,8138.49853515625,9030.11328125,9270.525390625,9069.478515625,9847.7080078125,9923.6416015625,,,,,,,,,,,,
N  44,4785.06591796875,5053.16845703125,5054.89501953125,4951.44677734375,5425.51025390625,5291.26171875,,,,,,,,,,,,
N  45,5318.48291015625,5683.77001953125,5715.34912109375,5611.900390625,6120.7783203125,6024.822265625,,,,,,,,,,,,
N  46,5468.29248046875,5719.97998046875,5704.5,5592.2177734375,6082.81201171875,5928.44384765625,,,,,,,,,,,,
N  47,4240.943359375,4397.58642578125,4301.03369140625,4179.2060546875,4592.62060546875,4427.44677734375,,,,,,,,,,,,
N  48,4435.72900390625,4857.71142578125,4962.25341796875,4867.7216796875,5274.17138671875,5298.8994140625,,,,,,,,,,,,
N  49,6373.2177734375,7005.80029296875,7170.994140625,7062.47998046875,7592.9130859375,7657.14306640625,,,,,,,,,,,,
N  50,5273.77197265625,5569.11669921875,5510.94775390625,5451.45458984375,5923.376953125,5780.220703125,,,,,,,,,,,,
N  51,4939.42138671875,5067.046875,4831.86669921875,4508.294921875,5070.74169921875,4815.91064453125,,,,,,,,,,,,
N  52,6387.572265625,6964.3798828125,7097.70556640625,6943.25,7558.66748046875,7556.01953125,,,,,,,,,,,,
N  53,7997.48681640625,8610.5185546875,8713.3896484375,8580.8779296875,9304.7646484375,9263.6962890625,,,,,,,,,,,,
N  54,6416.43017578125,6691.95458984375,6665.92236328125,6522.349609375,7054.6044921875,6890.08935546875,,,,,,,,,,,,
N  55,3071.714599609375,3170.054443359375,3041.458251953125,2853.552734375,3207.34521484375,3011.543701171875,,,,,,,,,,,,
N  56,5603.22314453125,5966.556640625,6014.560546875,5881.79443359375,6409.90283203125,6334.462890625,,,,,,,,,,,,
N  57,3907.32373046875,4183.009765625,4219.14111328125,4143.53515625,4515.216796875,4463.423828125,,,,,,,,,,,,
N  58,4385.65869140625,4604.9521484375,4578.08349609375,4492.73046875,4912.29296875,4772.81689453125,,,,,,,,,,,,
N  59,4709.8642578125,4889.0517578125,4807.33837890625,4699.0361328125,5145.51611328125,4953.32275390625,,,,,,,,,,,,
N  60,6506.52978515625,6666.33056640625,6499.08447265625,6281.232421875,6857.10791015625,6567.478515625,,,,,,,,,,,,
N  61,7839.98291015625,8400.0126953125,8442.990234375,8286.5009765625,9072.39453125,8964.458984375,,,,,,,,,,,,
N  62,6876.90966796875,7339.6875,7399.84130859375,7275.53076171875,7908.5546875,7805.9091796875,,,,,,,,,,,,
N  63,5406.02685546875,5757.64697265625,5802.77392578125,5700.494140625,6195.11181640625,6124.94677734375,,,,,,,,,,,,
N  64,2540.08935546875,2639.64892578125,2620.269287109375,2565.238037109375,2787.699462890625,2707.477294921875,,,,,,,,,,,,
N  65,5086.15478515625,5475.90966796875,5549.63427734375,5441.26904296875,5925.92236328125,5891.29052734375,,,,,,,,,,,,
N  66,6052.81103515625,6326.6201171875,6259.5458984375,6165.953125,6707.9765625,6527.98974609375,,,,,,,,,,,,
N  67,4304.20703125,4511.7607421875,4439.2421875,4332.009765625,4759.03076171875,4608.4638671875,,,,,,,,,,,,
N  68,6345.79443359375,6782.02880859375,6696.015625,6574.373046875,7179.42919921875,6996.4443359375,,,,,,,,,,,,
N  69,4399.38525390625,4461.87548828125,4327.59912109375,4116.4990234375,4542.8056640625,4321.7138671875,,,,,,,,,,,,
N  70,3659.463134765625,3818.28515625,3788.28076171875,3716.386474609375,4062.2373046875,3943.9541015625,,,,,,,,,,,,
