id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5324.802734375,5405.55517578125,5676.62646484375,5461.79638671875,5927.5068359375,5934.27978515625,,,,,,,,,,,,
N   2,4244.48486328125,4230.75439453125,4393.76220703125,4095.747802734375,4340.53271484375,4242.31005859375,,,,,,,,,,,,
N   3,3523.516845703125,3516.114990234375,3643.565185546875,3388.4326171875,3573.036376953125,3486.207763671875,,,,,,,,,,,,
N   4,4742.5478515625,4789.59130859375,4978.1044921875,4727.94482421875,5054.009765625,5022.80224609375,,,,,,,,,,,,
N   5,5464.1396484375,5387.13232421875,5596.74169921875,5177.23779296875,5455.62841796875,5447.0791015625,,,,,,,,,,,,
N   6,4228.9931640625,4255.03125,4438.81787109375,4157.1943359375,4498.49658203125,4463.46923828125,,,,,,,,,,,,
N   7,5265.76220703125,5285.8974609375,5512.3642578125,5153.25634765625,5564.92724609375,5518.71240234375,,,,,,,,,,,,
N   8,9286.4423828125,9664.556640625,10293.59375,10200.1923828125,10918.2470703125,10976.046875,,,,,,,,,,,,
N   9,5178.0810546875,5196.8642578125,5379.72900390625,5059.66943359375,5354.298828125,5300.13623046875,,,,,,,,,,,,
N  10,10086.560546875,10212.16796875,10710.8154296875,10231.265625,11149.6533203125,11132.9345703125,,,,,,,,,,,,
N  11,5298.77978515625,5365.14599609375,5629.51123046875,5378.5302734375,5811.0595703125,5817.177734375,,,,,,,,,,,,
N  12,5355.70361328125,5458.24560546875,5743.54345703125,5583.27734375,6032.0537109375,6054.865234375,,,,,,,,,,,,
N  13,6342.58056640625,6413.7978515625,6722.939453125,6436.8544921875,7008.76513671875,7007.37451171875,,,,,,,,,,,,
N  14,3909.099365234375,3881.70458984375,3991.216064453125,3764.23583984375,3967.37353515625,3939.42041015625,,,,,,,,,,,,
N  15,5595.3583984375,5650.20166015625,5915.6884765625,5611.86767578125,6094.482421875,6090.12744140625,,,,,,,,,,,,
N  16,6040.41015625,6066.93798828125,6344.498046875,5882.8056640625,6368.5947265625,6318.99560546875,,,,,,,,,,,,
N  17,6262.29150390625,6327.7119140625,6658.630859375,6294.447265625,6869.3330078125,6874.2783203125,,,,,,,,,,,,
N  18,9384.75390625,9438.3232421875,9818.7421875,9263.4052734375,9948.775390625,9928.2197265625,,,,,,,,,,,,
N  19,5860.1474609375,5914.48291015625,6204.2978515625,5880.5205078125,6406.1923828125,6380.84765625,,,,,,,,,,,,
N  20,10893.7607421875,11154.8232421875,11781.7734375,11482.072265625,12391.98828125,12410.275390625,,,,,,,,,,,,
N  21,9401.896484375,9505.5654296875,9922.4228515625,9449.056640625,10224.1611328125,10166.330078125,,,,,,,,,,,,
N  22,5399.755859375,5471.33935546875,5739.07177734375,5534.0439453125,5952.7978515625,5952.17578125,,,,,,,,,,,,
N  23,3398.418701171875,3419.63916015625,3556.1181640625,3305.9697265625,3567.49609375,3469.435546875,,,,,,,,,,,,
N  24,6497.14404296875,6589.626953125,6907.3271484375,6623.75146484375,7196.00732421875,7208.275390625,,,,,,,,,,,,
N  25,5131.19189453125,5180.345703125,5423.96240234375,5140.078125,5577.2978515625,5574.6953125,,,,,,,,,,,,
N  26,9059.87109375,9158.1884765625,9570.9501953125,9113.9150390625,9854.701171875,9847.5166015625,,,,,,,,,,,,
N  27,3494.535400390625,3550.8818359375,3733.5126953125,3649.52197265625,3930.450439453125,3943.740234375,,,,,,,,,,,,
N  28,12592.724609375,12839.466796875,13530.5908203125,13217.806640625,14223.228515625,14289.33984375,,,,,,,,,,,,
N  29,3936.521484375,4023.808349609375,4306.939453125,4124.5966796875,4528.74560546875,4531.07177734375,,,,,,,,,,,,
N  30,5675.9931640625,5704.64013671875,5966.7490234375,5590.12548828125,6051.86181640625,6014.34521484375,,,,,,,,,,,,
N  31,7267.19775390625,7345.90234375,7711.81884765625,7407.23388671875,8040.44384765625,8037.85009765625,,,,,,,,,,,,
N  32,5755.69140625,5825.08837890625,6117.2421875,5841.98583984375,6325.67138671875,6324.08935546875,,,,,,,,,,,,
N  33,4070.71875,4070.125732421875,4214.68408203125,3975.76904296875,4230.0224609375,4199.69580078125,,,,,,,,,,,,
N  34,7902.31689453125,7885.85400390625,8193.001953125,7651.93798828125,8130.36865234375,8015.8505859375,,,,,,,,,,,,
N  35,3523.516845703125,3516.114990234375,3643.565185546875,3388.4326171875,3573.036376953125,3486.207763671875,,,,,,,,,,,,
N  36,3283.060791015625,3395.22216796875,3599.763671875,3536.42529296875,3794.751953125,3822.48779296875,,,,,,,,,,,,
N  37,2002.34033203125,2056.28173828125,2174.859375,2150.671142578125,2290.685546875,2313.226806640625,,,,,,,,,,,,
N  38,8455.9638671875,8634.5966796875,9094.70703125,8841.462890625,9559.0986328125,9593.3984375,,,,,,,,,,,,
N  39,3449.386474609375,3510.048583984375,3692.571533203125,3571.6279296875,3867.044921875,3865.90966796875,,,,,,,,,,,,
N  40,2711.2353515625,2798.91064453125,2966.18115234375,2926.9248046875,3132.25146484375,3156.09619140625,,,,,,,,,,,,
N  41,5479.0537109375,5567.19677734375,5848.57470703125,5649.259765625,6103.32177734375,6115.68310546875,,,,,,,,,,,,
N  42,4126.17578125,4196.048828125,4414.44091796875,4274.9375,4622.13232421875,4634.04833984375,,,,,,,,,,,,
N  43,8311.6376953125,8539.8271484375,9033.123046875,8862.6708984375,9541.0380859375,9584.8125,,,,,,,,,,,,
N  44,4880.14453125,4922.06787109375,5161.98779296875,4860.7451171875,5300.17236328125,5285.3134765625,,,,,,,,,,,,
N  45,5445.5166015625,5513.13427734375,5784.107421875,5502.32763671875,5972.07861328125,5968.1025390625,,,,,,,,,,,,
N  46,5559.35009765625,5591.84228515625,5856.33935546875,5486.23681640625,5927.49853515625,5923.34619140625,,,,,,,,,,,,
N  47,4317.38134765625,4333.58544921875,4492.01123046875,4247.1103515625,4552.76953125,4449.7490234375,,,,,,,,,,,,
N  48,4559.685546875,4658.68408203125,4914.7890625,4806.68359375,5172.98291015625,5189.79931640625,,,,,,,,,,,,
N  49,6595.26171875,6762.45263671875,7146.98193359375,7038.57861328125,7519.5654296875,7576.58349609375,,,,,,,,,,,,
N  50,5377.22216796875,5421.12646484375,5643.37744140625,5357.4482421875,5753.796875,5714.615234375,,,,,,,,,,,,
N  51,5048.59521484375,5028.6904296875,5244.3271484375,4801.65234375,5107.10498046875,5027.58642578125,,,,,,,,,,,,
