id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5251.9755859375,5449.173828125,5752.02880859375,5957.44189453125,5637.88720703125,6224.6923828125,,,,,,,,,,,,
N   2,4209.86865234375,4140.94775390625,4163.90625,4338.94873046875,3914.830810546875,4463.39990234375,,,,,,,,,,,,
N   3,3496.628662109375,3431.604736328125,3428.271240234375,3578.9443359375,3186.5107421875,3676.451904296875,,,,,,,,,,,,
N   4,4730.8671875,4775.3564453125,4968.46142578125,5133.46533203125,4784.63818359375,5350.7626953125,,,,,,,,,,,,
N   5,5520.5986328125,5304.95263671875,5257.85107421875,5448.67041015625,4923.20263671875,5670.24560546875,,,,,,,,,,,,
N   6,4209.44140625,4205.57080078125,4347.56201171875,4501.734375,4239.9921875,4684.61865234375,,,,,,,,,,,,
N   7,5256.044921875,5232.521484375,5371.701171875,5541.07373046875,5232.19921875,5786.6298828125,,,,,,,,,,,,
N   8,9268.4609375,9867.5888671875,10453.3681640625,10934.435546875,10101.4873046875,11223.103515625,,,,,,,,,,,,
N   9,5171.62841796875,5141.47119140625,5211.01220703125,5434.18359375,4940.2685546875,5577.8115234375,,,,,,,,,,,,
N  10,10003.2333984375,10296.5322265625,10891.8583984375,11271.2333984375,10645.5439453125,11821.205078125,,,,,,,,,,,,
N  11,5230.9599609375,5362.00048828125,5617.17236328125,5816.23876953125,5539.0966796875,6055.4970703125,,,,,,,,,,,,
N  12,5300.5205078125,5555.96435546875,5859.62255859375,6089.9130859375,5720.94140625,6345.42236328125,,,,,,,,,,,,
N  13,6283.43994140625,6465.6240234375,6834.03759765625,7068.80078125,6700.54931640625,7408.95263671875,,,,,,,,,,,,
N  14,3956.12353515625,3825.93408203125,3822.687255859375,3953.181884765625,3659.586669921875,4097.0537109375,,,,,,,,,,,,
N  15,5535.986328125,5641.0263671875,5915.6875,6120.615234375,5822.63525390625,6400.81005859375,,,,,,,,,,,,
N  16,6026.85400390625,6001.13720703125,6138.7041015625,6354.791015625,5965.1611328125,6614.58642578125,,,,,,,,,,,,
N  17,6250.53076171875,6362.48291015625,6695.076171875,6926.49072265625,6558.2060546875,7240.74853515625,,,,,,,,,,,,
N  18,9390.0263671875,9405.396484375,9676.9482421875,9994.744140625,9494.388671875,10391.1708984375,,,,,,,,,,,,
N  19,5816.208984375,5922.2275390625,6231.0849609375,6456.451171875,6094.064453125,6772.6572265625,,,,,,,,,,,,
N  20,10764.6669921875,11301.5869140625,11967.1494140625,12447.361328125,11649.9404296875,12879.5634765625,,,,,,,,,,,,
N  21,9329.330078125,9506.62890625,9941.400390625,10335.5185546875,9715.689453125,10811.0419921875,,,,,,,,,,,,
N  22,5323.9453125,5465.93896484375,5714.533203125,5924.24658203125,5652.70751953125,6160.62451171875,,,,,,,,,,,,
N  23,3371.820556640625,3321.820068359375,3369.75146484375,3543.4599609375,3169.215087890625,3681.472412109375,,,,,,,,,,,,
N  24,6422.3916015625,6630.529296875,7004.95751953125,7250.84765625,6870.51416015625,7565.5439453125,,,,,,,,,,,,
N  25,5081.67529296875,5173.4150390625,5418.86279296875,5607.7724609375,5332.11572265625,5862.9775390625,,,,,,,,,,,,
N  26,8973.837890625,9135.48046875,9541.826171875,9888.0439453125,9413.994140625,10306.24609375,,,,,,,,,,,,
N  27,3460.632568359375,3611.41357421875,3808.2392578125,3953.680908203125,3722.710693359375,4132.57275390625,,,,,,,,,,,,
N  28,12451.48046875,13065.0849609375,13792.599609375,14331.38671875,13438.9931640625,14888.8828125,,,,,,,,,,,,
