id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,4936.4755859375,5617.38427734375,5795.0078125,5974.81201171875,6014.1455078125,6138.12939453125,,,,,,,,,,,,
N   2,4238.06298828125,4144.25927734375,4289.75390625,4248.44970703125,4237.0654296875,4341.484375,,,,,,,,,,,,
N   3,3504.515869140625,3402.341552734375,3551.60888671875,3477.657958984375,3446.71875,3569.0263671875,,,,,,,,,,,,
N   4,4599.32421875,4822.94580078125,5055.9580078125,5052.49853515625,5066.54638671875,5194.2373046875,,,,,,,,,,,,
N   5,5395.05615234375,5402.1552734375,5337.25537109375,5463.65185546875,5391.74755859375,5513.47314453125,,,,,,,,,,,,
N   6,4125.3828125,4289.6435546875,4402.69970703125,4453.69287109375,4535.9375,4519.833984375,,,,,,,,,,,,
N   7,5175.40869140625,5304.7451171875,5419.70263671875,5470.79150390625,5576.84814453125,5551.97412109375,,,,,,,,,,,,
N   8,8137.16162109375,10360.107421875,10738.4365234375,11062.38671875,10871.923828125,11417.8076171875,,,,,,,,,,,,
N   9,5082.71484375,5172.0595703125,5382.71484375,5316.248046875,5253.8701171875,5471.92724609375,,,,,,,,,,,,
N  10,9538.15234375,10546.8017578125,10987.041015625,11197.15234375,11367.8994140625,11541.4384765625,,,,,,,,,,,,
N  11,4992.3681640625,5541.810546875,5648.23828125,5841.0205078125,5878.1005859375,5951.65087890625,,,,,,,,,,,,
N  12,4878.54296875,5738.9345703125,5940.8818359375,6119.47119140625,6134.8203125,6332.34130859375,,,,,,,,,,,,
N  13,5973.26025390625,6639.3681640625,6875.15966796875,7040.27001953125,7138.88134765625,7250.03271484375,,,,,,,,,,,,
N  14,3791.919189453125,3857.6943359375,3853.572509765625,3922.837890625,3892.174072265625,3965.170166015625,,,,,,,,,,,,
N  15,5333.4443359375,5799.091796875,5946.21142578125,6101.93701171875,6182.65771484375,6229.92236328125,,,,,,,,,,,,
N  16,5935.35888671875,6111.37646484375,6222.55322265625,6308.83154296875,6391.05078125,6373.640625,,,,,,,,,,,,
N  17,6028.92041015625,6529.55712890625,6733.673828125,6890.8427734375,6998.40185546875,7062.24072265625,,,,,,,,,,,,
