id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5441.33056640625,5704.92138671875,5911.923828125,5952.05517578125,6394.912109375,6617.70556640625,,,,,,,,,,,,
N   2,4246.47265625,4332.9169921875,4302.51806640625,4109.751953125,4296.7265625,4447.84619140625,,,,,,,,,,,,
N   3,3542.1240234375,3636.13232421875,3590.4736328125,3392.776611328125,3565.2880859375,3703.26904296875,,,,,,,,,,,,
N   4,4795.35986328125,4968.94873046875,5099.14892578125,4987.89599609375,5326.70751953125,5484.181640625,,,,,,,,,,,,
N   5,5442.26904296875,5434.37060546875,5314.9501953125,5051.95458984375,5282.1240234375,5483.94580078125,,,,,,,,,,,,
N   6,4259.49560546875,4346.31396484375,4419.37548828125,4325.88330078125,4607.58056640625,4730.67626953125,,,,,,,,,,,,
N   7,5265.92041015625,5367.60498046875,5429.8935546875,5255.75048828125,5583.4453125,5750.8134765625,,,,,,,,,,,,
N   8,9565.404296875,10462.935546875,10949.6875,11327.3525390625,12335.36328125,12964.03515625,,,,,,,,,,,,
N   9,5217.26611328125,5365.931640625,5415.6494140625,5207.68212890625,5493.81201171875,5670.111328125,,,,,,,,,,,,
N  10,10243.7265625,10818.037109375,11100.79296875,11082.515625,11918.1005859375,12375.9248046875,,,,,,,,,,,,
N  11,5441.26904296875,5554.48095703125,5757.2138671875,5774.47900390625,6175.47705078125,6330.869140625,,,,,,,,,,,,
N  12,5466.4326171875,5829.3212890625,6060.8759765625,6144.80908203125,6619.87060546875,6898.1533203125,,,,,,,,,,,,
N  13,6450.97216796875,6786.083984375,6976.275390625,6966.6455078125,7483.083984375,7770.376953125,,,,,,,,,,,,
N  14,3952.12646484375,3882.3994140625,3890.501953125,3784.52490234375,3956.063232421875,4040.97265625,,,,,,,,,,,,
N  15,5705.99853515625,5863.12158203125,6046.283203125,6010.8515625,6434.3125,6608.59228515625,,,,,,,,,,,,
N  16,6066.4052734375,6142.63818359375,6243.21337890625,6042.80078125,6425.74169921875,6614.86669921875,,,,,,,,,,,,
N  17,6362.80126953125,6650.26953125,6800.7265625,6689.2646484375,7189.12646484375,7485.953125,,,,,,,,,,,,
N  18,9565.65234375,9635.49609375,9849.28125,9717.7314453125,10291.845703125,10539.232421875,,,,,,,,,,,,
N  19,5927.783203125,6201.0556640625,6333.52197265625,6281.66357421875,6728.40185546875,6972.6494140625,,,,,,,,,,,,
N  20,11130.912109375,11891.564453125,12348.455078125,12598.7392578125,13558.61328125,14139.4404296875,,,,,,,,,,,,
N  21,9535.6103515625,9941.71484375,10173.8076171875,10095.177734375,10852.7021484375,11175.6875,,,,,,,,,,,,
N  22,5544.5986328125,5645.9853515625,5878.14697265625,5915.2001953125,6309.39404296875,6462.501953125,,,,,,,,,,,,
N  23,3398.38720703125,3506.1103515625,3491.631591796875,3277.58642578125,3542.701171875,3750.372314453125,,,,,,,,,,,,
N  24,6621.52197265625,6956.28662109375,7177.0283203125,7183.1142578125,7719.736328125,8001.3662109375,,,,,,,,,,,,
N  25,5234.01806640625,5373.51416015625,5544.09619140625,5499.494140625,5888.6005859375,6047.78466796875,,,,,,,,,,,,
N  26,9282.59765625,9445.1328125,9777.4609375,9757.095703125,10427.7626953125,10655.0537109375,,,,,,,,,,,,
N  27,3570.698486328125,3795.504638671875,3938.730224609375,4000.53466796875,4288.40185546875,4462.55859375,,,,,,,,,,,,
N  28,12859.4384765625,13734.3779296875,14281.9052734375,14520.2470703125,15598.212890625,16298.5634765625,,,,,,,,,,,,
N  29,3881.13916015625,4492.6142578125,4460.26318359375,4400.22607421875,4907.79248046875,5419.9736328125,,,,,,,,,,,,
N  30,5740.80029296875,5842.6396484375,5960.93994140625,5845.51318359375,6205.7890625,6377.41552734375,,,,,,,,,,,,
N  31,7421.880859375,7741.359375,7994.38037109375,8013.951171875,8584.931640625,8897.181640625,,,,,,,,,,,,
N  32,5900.76611328125,6047.3876953125,6249.50634765625,6263.98046875,6701.81982421875,6896.07568359375,,,,,,,,,,,,
N  33,4136.85693359375,4083.539794921875,4145.7548828125,4096.3095703125,4313.36181640625,4360.5322265625,,,,,,,,,,,,
N  34,7892.74169921875,8013.578125,8022.96240234375,7742.94921875,8073.06689453125,8332.2275390625,,,,,,,,,,,,
N  35,3542.1240234375,3636.13232421875,3590.4736328125,3392.776611328125,3565.2880859375,3703.26904296875,,,,,,,,,,,,
N  36,3366.484375,3685.368408203125,3846.230224609375,3940.15087890625,4275.994140625,4511.12548828125,,,,,,,,,,,,
N  37,2058.5849609375,2186.72314453125,2287.282470703125,2349.68603515625,2514.408203125,2617.81591796875,,,,,,,,,,,,
N  38,8619.9375,9250.8603515625,9618.630859375,9751.974609375,10519.2265625,10996.6552734375,,,,,,,,,,,,
N  39,3529.2421875,3701.41357421875,3845.21826171875,3889.527587890625,4181.89111328125,4323.0595703125,,,,,,,,,,,,
N  40,2782.384033203125,3039.66943359375,3169.73828125,3258.73486328125,3522.736572265625,3709.25439453125,,,,,,,,,,,,
N  41,5599.615234375,5868.8525390625,6111.97802734375,6168.05078125,6643.58447265625,6849.779296875,,,,,,,,,,,,
N  42,4215.5966796875,4443.09912109375,4614.91796875,4670.29638671875,5010.6064453125,5201.2958984375,,,,,,,,,,,,
N  43,8492.8515625,9307.15234375,9668.8681640625,9892.6044921875,10718.8662109375,11308.65625,,,,,,,,,,,,
N  44,4937.6826171875,5111.3046875,5210.31591796875,5143.22900390625,5517.4189453125,5715.33251953125,,,,,,,,,,,,
N  45,5566.505859375,5728.177734375,5928.5673828125,5918.91162109375,6349.3525390625,6517.0888671875,,,,,,,,,,,,
N  46,5676.65283203125,5736.064453125,5860.64111328125,5765.21923828125,6138.47021484375,6320.2265625,,,,,,,,,,,,
N  47,4307.3837890625,4480.6533203125,4511.732421875,4350.81640625,4617.46435546875,4783.7587890625,,,,,,,,,,,,
