id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5260.58984375,5493.4375,5501.32763671875,5769.158203125,5761.30712890625,5884.13671875,,,,,,,,,,,,
N   2,4129.49560546875,4299.7626953125,3916.2158203125,4027.095947265625,3961.39306640625,4074.41552734375,,,,,,,,,,,,
N   3,3415.567626953125,3566.3642578125,3181.692138671875,3249.568603515625,3207.67724609375,3299.3193359375,,,,,,,,,,,,
N   4,4694.583984375,4858.94287109375,4667.5849609375,4851.83642578125,4777.3095703125,4929.2431640625,,,,,,,,,,,,
N   5,5410.8310546875,5549.84033203125,5142.28662109375,5215.51416015625,5247.0576171875,5475.78564453125,,,,,,,,,,,,
N   6,4201.57861328125,4331.7626953125,4226.24169921875,4393.17578125,4359.15966796875,4441.99853515625,,,,,,,,,,,,
N   7,5224.66845703125,5403.00146484375,5236.5869140625,5424.3916015625,5372.9423828125,5496.09423828125,,,,,,,,,,,,
N   8,8910.4052734375,9820.7880859375,10109.0068359375,10594.0732421875,10600.0810546875,10957.841796875,,,,,,,,,,,,
N   9,5085.91943359375,5269.2158203125,4892.802734375,5011.12255859375,4931.7998046875,5103.81396484375,,,,,,,,,,,,
N  10,9952.830078125,10380.9541015625,10170.3212890625,10758.6650390625,10713.73046875,10998.3076171875,,,,,,,,,,,,
N  11,5247.65283203125,5454.33349609375,5507.0458984375,5709.5361328125,5710.93896484375,5801.75048828125,,,,,,,,,,,,
N  12,5260.23876953125,5558.5986328125,5567.076171875,5838.33544921875,5834.95654296875,5995.56640625,,,,,,,,,,,,
N  13,6261.0478515625,6529.3544921875,6446.5732421875,6787.375,6775.8076171875,6938.83203125,,,,,,,,,,,,
N  14,3886.921142578125,3948.62890625,3764.826171875,3839.700439453125,3848.30078125,3955.84228515625,,,,,,,,,,,,
N  15,5556.02978515625,5748.9326171875,5714.7919921875,5963.43310546875,5954.8544921875,6062.0341796875,,,,,,,,,,,,
N  16,6016.05908203125,6204.802734375,6035.044921875,6225.21337890625,6201.15771484375,6336.55859375,,,,,,,,,,,,
N  17,6217.087890625,6500.125,6387.6083984375,6693.25732421875,6702.69384765625,6867.68408203125,,,,,,,,,,,,
N  18,9390.8916015625,9615.3310546875,9491.953125,9800.39453125,9769.6787109375,9942.978515625,,,,,,,,,,,,
N  19,5804.38232421875,6027.9873046875,5878.94775390625,6193.6123046875,6164.19384765625,6320.29052734375,,,,,,,,,,,,
N  20,10620.9169921875,11304.85546875,11441.4541015625,11966.9140625,11972.5322265625,12301.078125,,,,,,,,,,,,
N  21,9329.2119140625,9642.140625,9364.0556640625,9880.2900390625,9779.18359375,10033.9111328125,,,,,,,,,,,,
N  22,5326.79345703125,5570.34130859375,5660.45703125,5863.44482421875,5864.9267578125,5944.97900390625,,,,,,,,,,,,
N  23,3248.219482421875,3478.048828125,3151.994384765625,3299.751220703125,3208.883544921875,3285.8134765625,,,,,,,,,,,,
N  24,6414.19775390625,6702.9345703125,6705.09521484375,7010.43505859375,7017.05126953125,7167.3212890625,,,,,,,,,,,,
N  25,5103.13916015625,5274.66259765625,5236.2275390625,5464.408203125,5452.62353515625,5550.95068359375,,,,,,,,,,,,
N  26,9002.767578125,9306.8583984375,9318.09765625,9687.7197265625,9667.0166015625,9814.5751953125,,,,,,,,,,,,
N  27,3432.86962890625,3622.383544921875,3631.692138671875,3808.483642578125,3798.28125,3899.494140625,,,,,,,,,,,,
N  28,12329.9150390625,13065.470703125,13169.060546875,13769.2763671875,13786.8076171875,14159.0537109375,,,,,,,,,,,,
N  29,3785.453857421875,4186.67431640625,3889.074462890625,4202.12060546875,4157.58251953125,4426.1533203125,,,,,,,,,,,,
N  30,5652.2421875,5817.31884765625,5667.50634765625,5897.771484375,5850.97998046875,5988.01611328125,,,,,,,,,,,,
N  31,7196.4296875,7479.92431640625,7440.84521484375,7815.44921875,7807.80517578125,7972.60595703125,,,,,,,,,,,,
N  32,5687.28564453125,5930.3671875,5986.5234375,6211.03662109375,6219.0068359375,6321.1865234375,,,,,,,,,,,,
N  33,4055.755126953125,4128.376953125,4006.38330078125,4125.79541015625,4113.26513671875,4186.0146484375,,,,,,,,,,,,
N  34,7795.275390625,8027.82275390625,7551.6748046875,7752.0986328125,7653.81689453125,7868.72412109375,,,,,,,,,,,,
N  35,3415.567626953125,3566.3642578125,3181.692138671875,3249.568603515625,3207.67724609375,3299.3193359375,,,,,,,,,,,,
N  36,3185.131103515625,3455.857421875,3503.711669921875,3661.442626953125,3663.7392578125,3787.478515625,,,,,,,,,,,,
N  37,1950.3988037109375,2103.48486328125,2157.695556640625,2249.355224609375,2255.6318359375,2309.500244140625,,,,,,,,,,,,
N  38,8294.45703125,8781.0849609375,8801.4375,9232.615234375,9226.2333984375,9492.74609375,,,,,,,,,,,,
N  39,3386.01513671875,3563.822509765625,3600.6669921875,3763.173828125,3762.4267578125,3843.276123046875,,,,,,,,,,,,
N  40,2628.55908203125,2845.853759765625,2892.67236328125,3023.212646484375,3032.438720703125,3132.34375,,,,,,,,,,,,
N  41,5419.94970703125,5677.076171875,5684.82177734375,5955.3994140625,5939.23388671875,6075.41455078125,,,,,,,,,,,,
N  42,4060.15380859375,4265.25390625,4301.45703125,4497.412109375,4493.3740234375,4594.5478515625,,,,,,,,,,,,
N  43,8100.50048828125,8703.345703125,8736.9833984375,9170.7099609375,9171.1552734375,9500.4091796875,,,,,,,,,,,,
N  44,4845.38134765625,5034.15478515625,4959.1611328125,5175.09130859375,5170.54833984375,5277.41748046875,,,,,,,,,,,,
N  45,5403.974609375,5604.9560546875,5590.31201171875,5838.18701171875,5826.63037109375,5935.5908203125,,,,,,,,,,,,
N  46,5559.3095703125,5729.01708984375,5656.93994140625,5844.20751953125,5844.46044921875,5964.3427734375,,,,,,,,,,,,
N  47,4186.94970703125,4393.3056640625,4086.41748046875,4272.06103515625,4169.91845703125,4278.90869140625,,,,,,,,,,,,
N  48,4451.61865234375,4737.8916015625,4807.77685546875,5020.71240234375,5025.1259765625,5145.5673828125,,,,,,,,,,,,
N  49,6401.92333984375,6878.048828125,7069.0546875,7351.68505859375,7379.88916015625,7529.5458984375,,,,,,,,,,,,
N  50,5351.392578125,5527.16552734375,5341.517578125,5564.2177734375,5501.2099609375,5659.107421875,,,,,,,,,,,,
N  51,4939.279296875,5148.9287109375,4703.6845703125,4760.11474609375,4700.94189453125,4863.140625,,,,,,,,,,,,
N  52,6394.1728515625,6770.94189453125,6840.1884765625,7145.435546875,7154.58154296875,7335.0205078125,,,,,,,,,,,,
N  53,8095.10302734375,8458.48828125,8436.234375,8849.5595703125,8821.0244140625,9030.8544921875,,,,,,,,,,,,
N  54,6489.75146484375,6734.3935546875,6604.16650390625,6802.03662109375,6797.6376953125,6998.6318359375,,,,,,,,,,,,
N  55,3010.598876953125,3172.000732421875,2813.833984375,2890.279296875,2834.06689453125,2934.877197265625,,,,,,,,,,,,
N  56,5679.208984375,5916.70703125,5943.9111328125,6172.8193359375,6171.1826171875,6267.25732421875,,,,,,,,,,,,
N  57,3950.704833984375,4108.267578125,4093.84326171875,4293.54296875,4288.71337890625,4377.724609375,,,,,,,,,,,,
N  58,4465.34326171875,4603.328125,4528.48828125,4694.85009765625,4686.44970703125,4778.9140625,,,,,,,,,,,,
N  59,4798.697265625,4948.87451171875,4799.412109375,4943.63525390625,4930.52197265625,5050.634765625,,,,,,,,,,,,
N  60,6568.03173828125,6783.20556640625,6498.080078125,6634.6591796875,6656.013671875,6873.45703125,,,,,,,,,,,,
N  61,7816.13818359375,8191.7451171875,7897.07666015625,8380.9921875,8301.1201171875,8605.5654296875,,,,,,,,,,,,
N  62,7000.8173828125,7278.8212890625,7319.67724609375,7594.228515625,7599.8857421875,7721.609375,,,,,,,,,,,,
N  63,5491.234375,5701.86865234375,5722.96337890625,5955.91748046875,5948.25048828125,6046.01708984375,,,,,,,,,,,,
N  64,2583.28759765625,2657.266357421875,2611.814697265625,2691.409423828125,2689.58984375,2756.069091796875,,,,,,,,,,,,
N  65,5130.38232421875,5360.474609375,5355.345703125,5620.23681640625,5614.37109375,5737.8134765625,,,,,,,,,,,,
N  66,6131.65234375,6297.033203125,6113.3828125,6380.162109375,6309.0244140625,6455.943359375,,,,,,,,,,,,
N  67,4333.2001953125,4486.076171875,4272.388671875,4477.3232421875,4406.56982421875,4538.8388671875,,,,,,,,,,,,
N  68,6355.82470703125,6637.33740234375,6273.927734375,6593.79833984375,6450.7451171875,6692.54833984375,,,,,,,,,,,,
N  69,4410.0302734375,4555.4638671875,4263.17578125,4333.927734375,4342.607421875,4546.40185546875,,,,,,,,,,,,
N  70,3715.49658203125,3838.5244140625,3742.7373046875,3896.567138671875,3880.704833984375,3966.174560546875,,,,,,,,,,,,
N  71,6935.416015625,7276.05322265625,7109.0986328125,7457.6787109375,7459.87744140625,7681.2509765625,,,,,,,,,,,,
N  72,7628.25732421875,7874.2353515625,7660.1240234375,7963.51025390625,7917.2421875,8097.685546875,,,,,,,,,,,,
N  73,6392.12939453125,7052.13623046875,7226.7197265625,7577.41162109375,7572.17578125,7849.20654296875,,,,,,,,,,,,
N  74,3856.753662109375,4221.60205078125,3551.1435546875,3617.5537109375,3555.249755859375,3771.4140625,,,,,,,,,,,,
N  75,6551.44580078125,6895.45068359375,6971.6220703125,7263.400390625,7264.119140625,7409.8818359375,,,,,,,,,,,,
N  76,3976.097412109375,4234.1572265625,4191.4892578125,4427.6513671875,4413.515625,4576.73876953125,,,,,,,,,,,,
N  77,4605.470703125,4859.0029296875,4799.4306640625,5061.71533203125,5054.56884765625,5219.455078125,,,,,,,,,,,,
N  78,5732.404296875,5931.05224609375,5871.890625,6141.56298828125,6129.78466796875,6247.712890625,,,,,,,,,,,,
N  79,8093.77880859375,8355.734375,8039.3623046875,8486.896484375,8357.4013671875,8639.78515625,,,,,,,,,,,,
N  80,5755.9130859375,5953.7802734375,5478.7119140625,5536.25048828125,5508.517578125,5748.68115234375,,,,,,,,,,,,
N  81,9229.46484375,9629.4208984375,9427.0146484375,9865.8447265625,9873.2724609375,10123.6064453125,,,,,,,,,,,,
N  82,4160.220703125,4287.4013671875,4289.193359375,4435.31494140625,4426.65625,4495.33251953125,,,,,,,,,,,,
N  83,3134.3828125,3258.1572265625,3125.197021484375,3277.72119140625,3240.498291015625,3330.477294921875,,,,,,,,,,,,
N  84,5303.2880859375,5644.53076171875,5641.8876953125,5927.73681640625,5930.8955078125,6135.08447265625,,,,,,,,,,,,
N  85,6591.9462890625,6813.4990234375,6618.38330078125,6984.53076171875,6917.64697265625,7099.2412109375,,,,,,,,,,,,
N  86,7813.2822265625,8155.689453125,8266.396484375,8579.4736328125,8577.8798828125,8705.986328125,,,,,,,,,,,,
N  87,2445.36572265625,2638.28564453125,2377.07666015625,2493.576416015625,2417.056640625,2476.563232421875,,,,,,,,,,,,
N  88,3795.60009765625,3968.63720703125,3969.05078125,4152.05224609375,4154.615234375,4244.6806640625,,,,,,,,,,,,
N  89,5568.8779296875,5775.42138671875,5650.28515625,5927.99951171875,5897.52490234375,6034.78857421875,,,,,,,,,,,,
N  90,8352.2958984375,8610.7744140625,8445.302734375,8819.96875,8770.4013671875,8970.4765625,,,,,,,,,,,,
N  91,3847.11572265625,3989.7900390625,3959.277587890625,4159.7138671875,4149.1494140625,4230.35791015625,,,,,,,,,,,,
N  92,4071.837890625,4231.5205078125,4184.03759765625,4386.81640625,4385.689453125,4474.4951171875,,,,,,,,,,,,
N  93,4031.08056640625,4221.99951171875,4213.2939453125,4434.1630859375,4416.447265625,4528.76220703125,,,,,,,,,,,,
N  94,9975.4599609375,10427.9443359375,10566.1513671875,10932.23828125,10951.3896484375,11117.91796875,,,,,,,,,,,,
N  95,2960.398681640625,3027.19287109375,2895.6767578125,2956.224365234375,2945.51220703125,3047.637451171875,,,,,,,,,,,,
N  96,7407.548828125,7612.328125,7349.30810546875,7550.4453125,7483.11474609375,7676.21240234375,,,,,,,,,,,,
N  97,4193.048828125,4326.576171875,4152.3447265625,4345.29150390625,4280.388671875,4400.35888671875,,,,,,,,,,,,
N  98,2572.983642578125,2715.55029296875,2666.573486328125,2771.22216796875,2764.182861328125,2833.5712890625,,,,,,,,,,,,
N  99,3829.107177734375,3991.64599609375,3757.719482421875,3885.98095703125,3827.876708984375,3965.7685546875,,,,,,,,,,,,
N 100,2570.23828125,2629.62109375,2528.749755859375,2587.783447265625,2576.354248046875,2642.592041015625,,,,,,,,,,,,
N 101,5781.80029296875,5932.50390625,5689.6884765625,5799.1806640625,5773.056640625,5919.65673828125,,,,,,,,,,,,
N 102,2197.02197265625,2285.13037109375,2255.9501953125,2322.7568359375,2324.884521484375,2376.59716796875,,,,,,,,,,,,
N 103,4646.208984375,5068.7919921875,4500.513671875,4859.107421875,4735.91015625,4976.7568359375,,,,,,,,,,,,
N 104,4841.34033203125,5009.67626953125,4996.95263671875,5150.24072265625,5150.50634765625,5240.07080078125,,,,,,,,,,,,
N 105,7433.0009765625,7674.83642578125,7450.57958984375,7738.728515625,7671.06005859375,7818.02001953125,,,,,,,,,,,,
N 106,4978.537109375,5130.380859375,4994.34033203125,5102.3984375,5091.7177734375,5232.14697265625,,,,,,,,,,,,
