id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5247.16455078125,5281.42138671875,5304.82861328125,5594.1708984375,5765.7890625,5786.95751953125,,,,,,,,,,,,
N   2,4375.14892578125,4191.02978515625,4071.384033203125,4327.265625,4445.07666015625,4493.9609375,,,,,,,,,,,,
N   3,3647.22265625,3465.646240234375,3354.86083984375,3571.75390625,3660.9189453125,3723.861328125,,,,,,,,,,,,
N   4,4822.642578125,4749.13134765625,4695.9375,4957.1884765625,5094.671875,5118.85009765625,,,,,,,,,,,,
N   5,5611.7265625,5319.15966796875,5214.306640625,5495.08642578125,5623.44384765625,5739.1484375,,,,,,,,,,,,
N   6,4265.24755859375,4190.27880859375,4146.08984375,4392.638671875,4520.94140625,4525.95263671875,,,,,,,,,,,,
N   7,5341.357421875,5227.935546875,5161.3759765625,5459.73291015625,5623.95654296875,5623.80908203125,,,,,,,,,,,,
N   8,9121.576171875,9232.798828125,9500.36328125,10014.6796875,10296.12109375,10527.56640625,,,,,,,,,,,,
N   9,5319.31787109375,5141.6552734375,5048.5087890625,5323.38427734375,5463.595703125,5523.67724609375,,,,,,,,,,,,
N  10,10081.18359375,10092.08203125,10090.806640625,10685.91796875,11045.4716796875,11047.7001953125,,,,,,,,,,,,
N  11,5207.66845703125,5223.89599609375,5222.32861328125,5489.1494140625,5650.6689453125,5662.69189453125,,,,,,,,,,,,
N  12,5274.0498046875,5317.2861328125,5382.87939453125,5660.16015625,5827.91064453125,5880.814453125,,,,,,,,,,,,
N  13,6307.68017578125,6328.1064453125,6329.47998046875,6682.39501953125,6906.6318359375,6911.70458984375,,,,,,,,,,,,
N  14,3957.367919921875,3812.96533203125,3766.680419921875,3914.882568359375,3999.3193359375,4059.31298828125,,,,,,,,,,,,
N  15,5554.052734375,5541.646484375,5520.06103515625,5828.23681640625,6007.59375,6006.6513671875,,,,,,,,,,,,
N  16,6116.546875,5986.9560546875,5901.751953125,6253.06201171875,6439.79638671875,6452.5380859375,,,,,,,,,,,,
N  17,6291.69580078125,6277.4580078125,6260.6318359375,6631.3662109375,6855.26513671875,6852.6826171875,,,,,,,,,,,,
N  18,9401.4638671875,9282.1904296875,9206.494140625,9665.1337890625,9930.052734375,9945.8681640625,,,,,,,,,,,,
N  19,5889.5380859375,5859.65771484375,5839.1318359375,6195.8720703125,6399.744140625,6395.00830078125,,,,,,,,,,,,
N  20,10699.7548828125,10795.5517578125,10985.080078125,11582.513671875,11909.369140625,12020.8408203125,,,,,,,,,,,,
N  21,9454.3642578125,9390.96484375,9338.52734375,9889.181640625,10205.4814453125,10185.6083984375,,,,,,,,,,,,
N  22,5281.65380859375,5303.28076171875,5311.23876953125,5565.650390625,5729.115234375,5742.79248046875,,,,,,,,,,,,
N  23,3496.5966796875,3332.32763671875,3265.8173828125,3503.478515625,3617.8974609375,3635.51953125,,,,,,,,,,,,
N  24,6422.56005859375,6458.9033203125,6475.2021484375,6825.91357421875,7047.03662109375,7062.7392578125,,,,,,,,,,,,
N  25,5102.03564453125,5087.54248046875,5064.24658203125,5347.22900390625,5512.15625,5508.8603515625,,,,,,,,,,,,
N  26,8944.2998046875,8933.958984375,8898.5205078125,9361.4677734375,9629.921875,9638.4765625,,,,,,,,,,,,
