id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5432.2392578125,5031.85107421875,6069.5751953125,6376.46142578125,6194.40283203125,6376.294921875,,,,,,,,,,,,
N   2,4382.99169921875,4043.192626953125,4264.951171875,4445.66064453125,4385.15771484375,4244.44482421875,,,,,,,,,,,,
N   3,3649.60400390625,3329.115966796875,3524.737060546875,3650.099609375,3609.81494140625,3461.32080078125,,,,,,,,,,,,
N   4,4898.3232421875,4559.92578125,5135.7919921875,5314.31787109375,5183.40673828125,5236.31298828125,,,,,,,,,,,,
N   5,5594.76708984375,5201.109375,5270.67431640625,5457.17333984375,5400.8017578125,5338.5576171875,,,,,,,,,,,,
N   6,4308.5263671875,4081.34619140625,4417.38916015625,4610.71875,4492.15478515625,4582.37841796875,,,,,,,,,,,,
N   7,5390.31884765625,5137.12548828125,5455.630859375,5680.78564453125,5588.572265625,5665.28271484375,,,,,,,,,,,,
N   8,9586.26171875,8740.37109375,11627.66015625,12320.5625,11895.3515625,12341.884765625,,,,,,,,,,,,
N   9,5342.40966796875,4931.07373046875,5409.2548828125,5568.4052734375,5410.81298828125,5379.7578125,,,,,,,,,,,,
N  10,10359.677734375,9597.7294921875,11256.5751953125,11931.03125,11623.978515625,11894.1396484375,,,,,,,,,,,,
N  11,5391.42529296875,5047.29931640625,5937.34912109375,6167.52294921875,5952.2353515625,6140.81982421875,,,,,,,,,,,,
N  12,5499.2451171875,5053.13330078125,6277.93701171875,6605.05810546875,6441.421875,6640.95068359375,,,,,,,,,,,,
N  13,6506.0146484375,6041.72607421875,7131.47314453125,7514.505859375,7328.474609375,7512.720703125,,,,,,,,,,,,
N  14,4002.0078125,3762.23095703125,3933.315185546875,4015.18603515625,4001.45458984375,3968.858642578125,,,,,,,,,,,,
N  15,5714.38623046875,5362.4501953125,6156.88330078125,6426.55126953125,6224.0029296875,6402.74072265625,,,,,,,,,,,,
N  16,6149.50244140625,5855.85498046875,6248.68115234375,6500.20654296875,6340.98876953125,6480.09716796875,,,,,,,,,,,,
N  17,6447.85888671875,6057.3232421875,6931.953125,7312.77197265625,7078.90283203125,7311.8349609375,,,,,,,,,,,,
N  18,9643.568359375,9134.7431640625,10077.7099609375,10372.501953125,10138.5625,10380.8330078125,,,,,,,,,,,,
N  19,6011.787109375,5601.56201171875,6387.0927734375,6756.703125,6567.42578125,6711.59326171875,,,,,,,,,,,,
N  20,11113.4619140625,10218.6884765625,12879.9921875,13630.5283203125,13128.7080078125,13616.1630859375,,,,,,,,,,,,
N  21,9670.1630859375,9024.8876953125,10255.3515625,10754.9638671875,10488.201171875,10689.314453125,,,,,,,,,,,,
N  22,5501.95068359375,5146.1796875,6089.64501953125,6299.744140625,6103.072265625,6277.64208984375,,,,,,,,,,,,
N  23,3515.551025390625,3330.465576171875,3434.099365234375,3717.574951171875,3677.03173828125,3566.727783203125,,,,,,,,,,,,
N  24,6640.736328125,6208.22509765625,7398.71875,7751.3271484375,7531.7587890625,7770.71484375,,,,,,,,,,,,
N  25,5247.37158203125,4926.27685546875,5637.91748046875,5877.54541015625,5694.8671875,5857.30419921875,,,,,,,,,,,,
N  26,9243.9013671875,8683.189453125,10005.3798828125,10365.2734375,10046.6962890625,10318.8525390625,,,,,,,,,,,,
N  27,3576.3681640625,3273.004638671875,4090.703369140625,4295.25634765625,4201.78955078125,4305.478515625,,,,,,,,,,,,
N  28,12910.8984375,11847.5712890625,14900.3115234375,15666.3583984375,15239.2275390625,15768.96484375,,,,,,,,,,,,
N  29,4204.9716796875,3794.91748046875,4610.49658203125,5148.24658203125,5018.17626953125,5132.07177734375,,,,,,,,,,,,
N  30,5803.71044921875,5448.0556640625,6006.3291015625,6274.7578125,6089.54736328125,6202.7705078125,,,,,,,,,,,,
N  31,7431.49853515625,6892.17041015625,8197.8115234375,8597.4716796875,8384.59375,8601.8994140625,,,,,,,,,,,,
N  32,5849.97705078125,5494.890625,6470.35791015625,6731.7607421875,6491.841796875,6698.80224609375,,,,,,,,,,,,
N  33,4158.47802734375,3914.18115234375,4233.046875,4371.1474609375,4270.07958984375,4301.8896484375,,,,,,,,,,,,
N  34,8110.00146484375,7596.98974609375,7990.38818359375,8295.6328125,8162.703125,8070.7490234375,,,,,,,,,,,,
N  35,3649.60400390625,3329.115966796875,3524.737060546875,3650.099609375,3609.81494140625,3461.32080078125,,,,,,,,,,,,
N  36,3391.962646484375,3100.18310546875,4052.586669921875,4291.19189453125,4144.81689453125,4306.140625,,,,,,,,,,,,
N  37,2060.468505859375,1896.818115234375,2402.905029296875,2498.038330078125,2445.28955078125,2520.93603515625,,,,,,,,,,,,
N  38,8680.0283203125,7964.18505859375,9961.7138671875,10532.8837890625,10236.1875,10571.94140625,,,,,,,,,,,,
N  39,3505.662109375,3252.228515625,3971.830322265625,4171.75146484375,4035.140869140625,4166.31884765625,,,,,,,,,,,,
N  40,2797.075927734375,2546.553955078125,3348.16162109375,3544.055908203125,3425.919677734375,3565.0283203125,,,,,,,,,,,,
N  41,5618.6162109375,5215.30126953125,6276.61767578125,6558.037109375,6385.15771484375,6575.83056640625,,,,,,,,,,,,
N  42,4208.61865234375,3881.45849609375,4777.21923828125,5017.30712890625,4869.77685546875,5022.39208984375,,,,,,,,,,,,
N  43,8597.197265625,7815.2783203125,10151.072265625,10803.8154296875,10496.0419921875,10862.3046875,,,,,,,,,,,,
N  44,4985.8349609375,4697.220703125,5294.0546875,5551.822265625,5381.62548828125,5528.85888671875,,,,,,,,,,,,
N  45,5553.546875,5190.78173828125,6036.49072265625,6310.35546875,6094.95751953125,6280.89306640625,,,,,,,,,,,,
N  46,5716.01708984375,5406.869140625,6029.1943359375,6239.9111328125,6044.2998046875,6222.08447265625,,,,,,,,,,,,
N  47,4459.50244140625,4204.8779296875,4508.46875,4745.015625,4666.89306640625,4586.802734375,,,,,,,,,,,,
N  48,4662.32177734375,4286.0869140625,5403.2666015625,5669.93310546875,5501.3291015625,5686.58251953125,,,,,,,,,,,,
N  49,6730.27685546875,6222.0537109375,7867.91357421875,8170.283203125,7927.6982421875,8209.55078125,,,,,,,,,,,,
N  50,5549.60400390625,5209.9521484375,5839.26904296875,6046.67578125,5921.0302734375,5995.423828125,,,,,,,,,,,,
N  51,5216.1552734375,4952.3896484375,5004.65625,5221.62451171875,5172.7109375,5065.0244140625,,,,,,,,,,,,
N  52,6664.2373046875,6159.64990234375,7684.42529296875,8106.42041015625,7827.45263671875,8121.7392578125,,,,,,,,,,,,
N  53,8384.466796875,7786.0859375,9320.373046875,9754.107421875,9499.0048828125,9773.775390625,,,,,,,,,,,,
N  54,6659.39501953125,6263.947265625,7004.078125,7286.736328125,7059.7880859375,7218.998046875,,,,,,,,,,,,
N  55,3246.621337890625,2935.16552734375,3141.926513671875,3291.0859375,3173.650634765625,3072.677490234375,,,,,,,,,,,,
N  56,5857.43701171875,5517.37744140625,6434.0390625,6670.44970703125,6434.0048828125,6630.8544921875,,,,,,,,,,,,
N  57,4083.32421875,3802.5654296875,4484.6015625,4699.3447265625,4578.12939453125,4702.4130859375,,,,,,,,,,,,
N  58,4572.69580078125,4319.87939453125,4790.93701171875,4993.77734375,4835.01025390625,4969.6064453125,,,,,,,,,,,,
N  59,4903.97314453125,4644.56689453125,4974.62841796875,5196.8759765625,5062.6630859375,5154.4345703125,,,,,,,,,,,,
N  60,6767.71533203125,6350.89453125,6687.7392578125,7020.79150390625,6845.365234375,6883.048828125,,,,,,,,,,,,
N  61,8224.7333984375,7637.58642578125,8936.56640625,9450.95703125,9313.9541015625,9469.162109375,,,,,,,,,,,,
N  62,7217.41748046875,6806.05419921875,7894.2490234375,8169.080078125,7936.65185546875,8181.54833984375,,,,,,,,,,,,
N  63,5655.81982421875,5322.51953125,6192.8125,6410.4853515625,6246.80517578125,6412.818359375,,,,,,,,,,,,
N  64,2659.246337890625,2509.022705078125,2771.18994140625,2870.684814453125,2783.360595703125,2857.73974609375,,,,,,,,,,,,
N  65,5305.05029296875,4922.0390625,5916.77490234375,6217.69677734375,6046.587890625,6226.345703125,,,,,,,,,,,,
N  66,6327.84130859375,5939.9541015625,6552.63134765625,6825.49853515625,6656.087890625,6751.328125,,,,,,,,,,,,
N  67,4493.177734375,4171.16064453125,4572.98193359375,4817.11181640625,4684.76025390625,4713.4228515625,,,,,,,,,,,,
N  68,6694.64990234375,6173.90087890625,6996.60546875,7329.81201171875,7142.91357421875,7151.869140625,,,,,,,,,,,,
N  69,4551.83984375,4213.6982421875,4351.04638671875,4536.5078125,4436.765625,4437.30078125,,,,,,,,,,,,
