id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5347.6416015625,5567.5390625,5860.99267578125,6047.923828125,6091.3271484375,6021.140625,,,,,,,,,,,,
N   2,4169.50390625,4227.279296875,4291.6416015625,4131.18505859375,4121.34716796875,4022.6884765625,,,,,,,,,,,,
N   3,3444.185302734375,3485.99365234375,3544.1171875,3374.540283203125,3353.230712890625,3280.445068359375,,,,,,,,,,,,
N   4,4691.54638671875,4809.19970703125,4992.44873046875,4961.84619140625,5009.451171875,4930.03564453125,,,,,,,,,,,,
N   5,5444.17529296875,5372.0751953125,5422.2021484375,5320.11279296875,5361.1826171875,5227.6015625,,,,,,,,,,,,
N   6,4191.0517578125,4304.67529296875,4415.49462890625,4441.55078125,4494.93896484375,4404.6240234375,,,,,,,,,,,,
N   7,5225.306640625,5335.2802734375,5460.26806640625,5467.33447265625,5524.99365234375,5434.77197265625,,,,,,,,,,,,
N   8,9527.1259765625,9950.5302734375,10786.482421875,11221.8349609375,11196.927734375,11125.0693359375,,,,,,,,,,,,
N   9,5075.70263671875,5161.8818359375,5298.783203125,5125.6396484375,5152.322265625,5056.42431640625,,,,,,,,,,,,
N  10,10095.505859375,10471.80859375,11047.197265625,11271.7109375,11389.2265625,11253.3955078125,,,,,,,,,,,,
N  11,5285.10302734375,5505.3017578125,5733.91748046875,5905.82958984375,5964.85693359375,5905.93896484375,,,,,,,,,,,,
N  12,5438.14892578125,5633.37744140625,5991.31591796875,6228.66796875,6235.49365234375,6168.08837890625,,,,,,,,,,,,
N  13,6362.36572265625,6599.07177734375,6945.4580078125,7103.65673828125,7178.404296875,7104.7568359375,,,,,,,,,,,,
N  14,3900.922607421875,3877.0830078125,3937.17822265625,3953.448974609375,3952.658447265625,3897.765380859375,,,,,,,,,,,,
N  15,5575.40673828125,5788.5361328125,6011.0048828125,6143.14013671875,6221.8212890625,6136.43212890625,,,,,,,,,,,,
N  16,5992.58251953125,6136.03466796875,6264.9736328125,6258.8544921875,6335.84912109375,6202.95166015625,,,,,,,,,,,,
N  17,6256.37109375,6500.39404296875,6803.94970703125,6898.8193359375,7017.60498046875,6933.32470703125,,,,,,,,,,,,
N  18,9373.7958984375,9644.607421875,9880.779296875,10027.953125,10113.24609375,9982.001953125,,,,,,,,,,,,
N  19,5821.93603515625,6033.93798828125,6314.849609375,6393.4775390625,6480.19873046875,6383.92041015625,,,,,,,,,,,,
N  20,10993.79296875,11507.69140625,12281.5341796875,12752.2919921875,12746.826171875,12584.90234375,,,,,,,,,,,,
N  21,9337.958984375,9642.1943359375,10072.3642578125,10214.0703125,10304.5576171875,10138.7236328125,,,,,,,,,,,,
N  22,5388.07177734375,5594.2607421875,5844.1025390625,6051.0517578125,6097.98876953125,6052.2861328125,,,,,,,,,,,,
N  23,3384.50390625,3385.614501953125,3560.385009765625,3561.312255859375,3478.986572265625,3378.043212890625,,,,,,,,,,,,
N  24,6522.4736328125,6788.966796875,7145.271484375,7358.63330078125,7417.9716796875,7343.84423828125,,,,,,,,,,,,
N  25,5115.8232421875,5311.22119140625,5510.04296875,5619.08203125,5694.0498046875,5617.78564453125,,,,,,,,,,,,
N  26,9032.015625,9373.458984375,9721.8857421875,9973.861328125,10083.46484375,9956.4189453125,,,,,,,,,,,,
N  27,3551.65185546875,3676.070556640625,3904.65234375,4062.159423828125,4060.614013671875,4020.9775390625,,,,,,,,,,,,
N  28,12785.6572265625,13286.5419921875,14143.6337890625,14731.533203125,14738.966796875,14563.951171875,,,,,,,,,,,,
N  29,3964.4853515625,4107.02197265625,4642.8291015625,4688.6279296875,4733.95703125,4615.74755859375,,,,,,,,,,,,
N  30,5625.37060546875,5800.875,5957.48974609375,5961.9892578125,6048.39306640625,5931.4892578125,,,,,,,,,,,,
N  31,7281.81787109375,7569.54541015625,7945.99560546875,8166.33544921875,8242.4580078125,8153.828125,,,,,,,,,,,,
N  32,5740.3623046875,5985.44287109375,6245.13818359375,6423.2314453125,6487.34814453125,6423.08154296875,,,,,,,,,,,,
N  33,4056.222900390625,4109.67333984375,4175.7861328125,4227.8408203125,4250.2353515625,4152.3623046875,,,,,,,,,,,,
N  34,7799.20849609375,7926.64501953125,8039.54150390625,7846.7333984375,7901.5400390625,7696.84228515625,,,,,,,,,,,,
N  35,3444.185302734375,3485.99365234375,3544.1171875,3374.540283203125,3353.230712890625,3280.445068359375,,,,,,,,,,,,
N  36,3369.158935546875,3520.188720703125,3802.818115234375,3948.429443359375,3936.236328125,3897.036376953125,,,,,,,,,,,,
N  37,2041.3157958984375,2105.51025390625,2253.1962890625,2352.24609375,2348.218017578125,2339.92724609375,,,,,,,,,,,,
N  38,8586.244140625,8932.0029296875,9526.525390625,9888.9873046875,9897.1328125,9780.712890625,,,,,,,,,,,,
N  39,3459.9912109375,3611.411865234375,3814.385498046875,3948.32275390625,3968.41943359375,3925.954345703125,,,,,,,,,,,,
N  40,2784.462158203125,2899.57421875,3130.705810546875,3264.64501953125,3254.287109375,3213.290771484375,,,,,,,,,,,,
N  41,5508.52685546875,5710.40234375,6020.10009765625,6239.58056640625,6270.0546875,6207.60595703125,,,,,,,,,,,,
N  42,4159.2646484375,4332.9091796875,4577.8046875,4744.8046875,4764.43017578125,4712.12353515625,,,,,,,,,,,,
N  43,8542.6748046875,8889.5029296875,9585.03515625,9967.9033203125,9941.1396484375,9813.0400390625,,,,,,,,,,,,
N  44,4851.39599609375,5033.09130859375,5226.66015625,5307.59912109375,5394.2822265625,5305.79345703125,,,,,,,,,,,,
N  45,5421.89208984375,5647.13330078125,5876.43212890625,6017.54833984375,6092.7294921875,6010.05859375,,,,,,,,,,,,
N  46,5552.2421875,5726.45849609375,5889.70068359375,5970.8779296875,6048.88720703125,5954.2919921875,,,,,,,,,,,,
N  47,4275.89013671875,4323.84033203125,4480.47119140625,4463.15869140625,4418.56689453125,4351.1953125,,,,,,,,,,,,
N  48,4624.87548828125,4813.92919921875,5119.4287109375,5326.44873046875,5333.537109375,5276.93017578125,,,,,,,,,,,,
N  49,6680.365234375,6933.673828125,7390.12451171875,7712.9462890625,7712.42138671875,7663.18505859375,,,,,,,,,,,,
N  50,5337.04541015625,5481.86181640625,5694.541015625,5709.484375,5764.296875,5644.4814453125,,,,,,,,,,,,
N  51,5000.02392578125,5021.44482421875,5076.23876953125,4877.21533203125,4874.60693359375,4764.10400390625,,,,,,,,,,,,
N  52,6597.82421875,6895.71533203125,7335.91845703125,7604.7939453125,7614.25927734375,7518.68408203125,,,,,,,,,,,,
N  53,8214.3974609375,8516.4501953125,8972.8271484375,9272.8359375,9325.26171875,9226.763671875,,,,,,,,,,,,
N  54,6490.20654296875,6668.39208984375,6901.1220703125,6948.77490234375,7049.76904296875,6920.828125,,,,,,,,,,,,
N  55,3055.506591796875,3093.571533203125,3170.72607421875,3011.9794921875,2991.198486328125,2927.613525390625,,,,,,,,,,,,
N  56,5727.39794921875,5950.58935546875,6202.28759765625,6385.1103515625,6441.47119140625,6367.98486328125,,,,,,,,,,,,
N  57,3998.335205078125,4155.89794921875,4350.7587890625,4464.06201171875,4516.6220703125,4469.0546875,,,,,,,,,,,,
N  58,4441.9990234375,4596.015625,4726.14697265625,4774.59228515625,4845.4384765625,4753.1328125,,,,,,,,,,,,
N  59,4767.00146484375,4888.10400390625,4986.001953125,4973.2412109375,5039.05859375,4912.2587890625,,,,,,,,,,,,
N  60,6580.34765625,6550.6318359375,6740.09521484375,6749.849609375,6790.3134765625,6643.47900390625,,,,,,,,,,,,
N  61,7941.69970703125,8166.18896484375,8709.4365234375,8903.2880859375,8936.8388671875,8829.4482421875,,,,,,,,,,,,
N  62,7042.09228515625,7315.103515625,7623.45654296875,7842.46044921875,7928.63330078125,7851.62548828125,,,,,,,,,,,,
N  63,5541.5224609375,5742.806640625,5984.2626953125,6158.62158203125,6217.638671875,6156.07177734375,,,,,,,,,,,,
N  64,2573.622802734375,2638.601318359375,2703.04296875,2729.269287109375,2767.22412109375,2717.281005859375,,,,,,,,,,,,
N  65,5216.6279296875,5428.068359375,5719.09375,5895.81787109375,5941.21044921875,5872.90673828125,,,,,,,,,,,,
N  66,6112.46875,6288.904296875,6472.79296875,6487.74658203125,6556.6708984375,6444.1171875,,,,,,,,,,,,
N  67,4309.25732421875,4441.1884765625,4587.39404296875,4524.1982421875,4588.69677734375,4484.89404296875,,,,,,,,,,,,
N  68,6389.89208984375,6535.70263671875,6842.2138671875,6793.251953125,6848.01953125,6746.39990234375,,,,,,,,,,,,
N  69,4440.63720703125,4439.92724609375,4462.2001953125,4372.453125,4450.8408203125,4337.0712890625,,,,,,,,,,,,
N  70,3698.19384765625,3804.583251953125,3919.953125,3944.636474609375,4001.30615234375,3926.862060546875,,,,,,,,,,,,
N  71,7052.84521484375,7264.10498046875,7659.47412109375,7836.57666015625,7919.4208984375,7851.0419921875,,,,,,,,,,,,
N  72,7579.75830078125,7818.767578125,8019.43896484375,8018.1328125,8138.45166015625,7972.7861328125,,,,,,,,,,,,
N  73,6853.732421875,7176.4013671875,7792.4140625,8085.1259765625,8062.0361328125,7997.400390625,,,,,,,,,,,,
N  74,3959.88525390625,4038.94140625,4352.91552734375,4038.31005859375,3980.708251953125,3897.039306640625,,,,,,,,,,,,
N  75,6716.76611328125,6984.4013671875,7373.56884765625,7609.9462890625,7653.12109375,7580.55615234375,,,,,,,,,,,,
N  76,4138.52880859375,4307.4736328125,4633.3291015625,4795.96826171875,4798.0439453125,4734.7119140625,,,,,,,,,,,,
N  77,4759.41259765625,4937.333984375,5275.09716796875,5442.12353515625,5458.521484375,5394.88134765625,,,,,,,,,,,,
N  78,5752.27392578125,5968.373046875,6202.2490234375,6324.53369140625,6410.13330078125,6322.02001953125,,,,,,,,,,,,
N  79,8095.634765625,8342.79296875,8742.2119140625,8774.9794921875,8870.28125,8727.08984375,,,,,,,,,,,,
N  80,5819.25,5828.97607421875,5836.81689453125,5655.1767578125,5691.85888671875,5516.3779296875,,,,,,,,,,,,
N  81,9250.2109375,9572.083984375,9988.90625,10073.6630859375,10266.587890625,10139.3857421875,,,,,,,,,,,,
N  82,4167.14111328125,4303.3427734375,4456.45068359375,4568.91064453125,4607.4501953125,4571.79638671875,,,,,,,,,,,,
N  83,3129.949951171875,3221.818603515625,3339.487060546875,3325.826171875,3373.0498046875,3302.02392578125,,,,,,,,,,,,
N  84,5511.1865234375,5764.27734375,6200.84326171875,6444.291015625,6424.43310546875,6319.390625,,,,,,,,,,,,
N  85,6597.48291015625,6814.7177734375,7129.83056640625,7229.09033203125,7292.1884765625,7173.64599609375,,,,,,,,,,,,
N  86,7908.41357421875,8210.30078125,8574.3876953125,8871.9189453125,8947.0615234375,8875.6865234375,,,,,,,,,,,,
N  87,2569.256103515625,2565.898193359375,2720.3369140625,2728.6982421875,2648.72705078125,2575.31298828125,,,,,,,,,,,,
N  88,3860.353759765625,4016.541259765625,4229.34228515625,4357.8623046875,4390.630859375,4348.15380859375,,,,,,,,,,,,
N  89,5584.43310546875,5783.916015625,6021.22705078125,6090.04833984375,6170.62890625,6090.0439453125,,,,,,,,,,,,
N  90,8332.96875,8621.7861328125,8931.2578125,9023.275390625,9147.8095703125,8996.6357421875,,,,,,,,,,,,
N  91,3897.78173828125,4039.331787109375,4225.0869140625,4332.31005859375,4376.59521484375,4326.28857421875,,,,,,,,,,,,
N  92,4088.664306640625,4259.31201171875,4447.09326171875,4536.6865234375,4594.72265625,4529.02392578125,,,,,,,,,,,,
N  93,4127.0546875,4290.6357421875,4540.07177734375,4701.4267578125,4718.84375,4662.98583984375,,,,,,,,,,,,
N  94,10087.5888671875,10506.9326171875,10981.248046875,11310.3896484375,11402.6064453125,11311.740234375,,,,,,,,,,,,
N  95,2957.222412109375,2996.71826171875,3020.038330078125,2973.691162109375,3018.4306640625,2936.288818359375,,,,,,,,,,,,
N  96,7378.6044921875,7548.09814453125,7651.74365234375,7593.287109375,7675.7470703125,7485.1357421875,,,,,,,,,,,,
N  97,4165.85546875,4301.18896484375,4435.71875,4393.51171875,4454.26123046875,4358.40380859375,,,,,,,,,,,,
N  98,2582.205810546875,2678.350341796875,2808.5771484375,2816.494384765625,2862.271484375,2842.394775390625,,,,,,,,,,,,
N  99,3808.970947265625,3903.087890625,4051.514404296875,3952.82958984375,3994.3232421875,3918.676025390625,,,,,,,,,,,,
N 100,2563.38623046875,2606.0361328125,2634.526611328125,2617.449951171875,2635.853759765625,2572.701904296875,,,,,,,,,,,,
N 101,5781.74951171875,5858.96484375,5923.6240234375,5871.19921875,5917.87646484375,5736.10693359375,,,,,,,,,,,,
N 102,2193.55126953125,2239.370849609375,2323.163330078125,2358.74658203125,2379.832275390625,2344.39306640625,,,,,,,,,,,,
N 103,4855.20458984375,4852.982421875,5475.40869140625,5512.6201171875,5434.22314453125,5226.80419921875,,,,,,,,,,,,
N 104,4826.81298828125,4989.48974609375,5182.67333984375,5298.79052734375,5337.79541015625,5267.22998046875,,,,,,,,,,,,
N 105,7425.986328125,7610.40185546875,7802.8740234375,7822.4423828125,7919.541015625,7727.017578125,,,,,,,,,,,,
N 106,4972.8134765625,5041.69482421875,5147.44970703125,5155.419921875,5193.55419921875,5109.8876953125,,,,,,,,,,,,
N 107,1493.2742919921875,1234.1920166015625,1551.2476806640625,1682.5592041015625,1589.0638427734375,1437.9364013671875,,,,,,,,,,,,
N 108,5501.7939453125,5635.900390625,5788.17431640625,5779.5419921875,5831.84130859375,5721.96142578125,,,,,,,,,,,,
N 109,3533.90869140625,3546.65625,3659.6103515625,3388.79638671875,3368.306396484375,3203.1376953125,,,,,,,,,,,,
N 110,5163.189453125,5369.9375,5652.30859375,5760.408203125,5829.29296875,5759.1474609375,,,,,,,,,,,,
N 111,8444.091796875,8588.9892578125,8789.318359375,8705.537109375,8847.134765625,8662.7724609375,,,,,,,,,,,,
N 112,8263.1044921875,8608.9345703125,9028.8388671875,9299.7197265625,9388.0009765625,9290.5595703125,,,,,,,,,,,,
N 113,28689.32421875,29831.306640625,32495.994140625,34018.26171875,33894.94921875,33765.43359375,,,,,,,,,,,,
N 114,4292.6015625,4485.9130859375,4767.9462890625,4955.21826171875,4967.91064453125,4905.1865234375,,,,,,,,,,,,
N 115,2755.423583984375,2861.369873046875,3053.079833984375,3176.6982421875,3176.21240234375,3138.48681640625,,,,,,,,,,,,
N 116,5014.296875,5066.37548828125,5269.1015625,5312.6318359375,5281.59130859375,5201.0107421875,,,,,,,,,,,,
N 117,9241.8974609375,9634.345703125,10107.822265625,10467.6171875,10555.490234375,10459.607421875,,,,,,,,,,,,
N 118,7796.3642578125,7722.3203125,8044.08984375,8269.2314453125,8207.4990234375,8078.0625,,,,,,,,,,,,
N 119,6995.66845703125,7079.9951171875,7160.54150390625,7172.4091796875,7284.220703125,7114.57958984375,,,,,,,,,,,,
N 120,7434.40185546875,7747.732421875,8276.421875,8636.0703125,8634.1279296875,8551.2919921875,,,,,,,,,,,,
N 121,2948.146240234375,3010.85107421875,3067.638916015625,3071.2236328125,3116.962646484375,3055.75634765625,,,,,,,,,,,,
N 122,8464.333984375,8806.6875,9405.2587890625,9621.48828125,9701.794921875,9573.1904296875,,,,,,,,,,,,
N 123,5396.59716796875,5471.89306640625,5700.38330078125,5817.55029296875,5803.84912109375,5723.18212890625,,,,,,,,,,,,
N 124,5908.296875,6206.65771484375,6600.3037109375,6746.95263671875,6829.4052734375,6727.091796875,,,,,,,,,,,,
N 125,4483.33984375,4448.95751953125,4608.6318359375,4709.40625,4672.314453125,4565.0341796875,,,,,,,,,,,,
N 126,4089.51416015625,4253.48828125,4477.05126953125,4591.42041015625,4637.44970703125,4578.78662109375,,,,,,,,,,,,
N 127,9122.154296875,9418.779296875,10017.2265625,10430.162109375,10454.662109375,10350.23046875,,,,,,,,,,,,
N 128,8983.8583984375,9277.6796875,9752.0625,10125.615234375,10158.4794921875,10093.931640625,,,,,,,,,,,,
N 129,6218.380859375,6248.34423828125,6447.31005859375,6569.72705078125,6584.56396484375,6482.55078125,,,,,,,,,,,,
N 130,4774.35693359375,4920.70458984375,5060.9130859375,5127.14306640625,5201.599609375,5109.5751953125,,,,,,,,,,,,
N 131,3992.260498046875,4152.4404296875,4423.7412109375,4598.494140625,4603.3193359375,4553.4677734375,,,,,,,,,,,,
N 132,7832.73681640625,8112.42041015625,8509.919921875,8657.353515625,8786.7763671875,8671.912109375,,,,,,,,,,,,
N 133,8145.56884765625,8382.771484375,8658.2353515625,8749.1845703125,8880.1630859375,8733.529296875,,,,,,,,,,,,
N 134,7834.1025390625,8151.705078125,8689.0888671875,8995.7470703125,9010.7470703125,8907.765625,,,,,,,,,,,,
N 135,6210.54248046875,6231.93505859375,6283.0732421875,6153.265625,6224.16748046875,6077.40869140625,,,,,,,,,,,,
N 136,4000.8330078125,3969.19580078125,4030.491943359375,3905.548583984375,4018.4814453125,3853.334716796875,,,,,,,,,,,,
N 137,3567.930419921875,3447.4873046875,3643.13671875,3652.656005859375,3615.097900390625,3589.055419921875,,,,,,,,,,,,
N 138,5589.1826171875,5642.34423828125,5745.13720703125,5743.0595703125,5851.74658203125,5693.5869140625,,,,,,,,,,,,
N 139,4034.546875,4058.514404296875,4378.62841796875,4458.8544921875,4417.689453125,4321.34423828125,,,,,,,,,,,,
N 140,3875.290283203125,4030.292724609375,4286.3447265625,4472.72900390625,4470.02197265625,4404.00341796875,,,,,,,,,,,,
N 141,8249.427734375,8578.7939453125,9036.232421875,9298.2900390625,9373.3349609375,9267.435546875,,,,,,,,,,,,
N 142,6338.6357421875,6455.55126953125,6609.89404296875,6577.12939453125,6701.77099609375,6566.44287109375,,,,,,,,,,,,
N 143,7005.484375,7260.55810546875,7739.63330078125,7904.70654296875,7970.5625,7887.80517578125,,,,,,,,,,,,
N 144,3059.806396484375,3119.302490234375,3204.080810546875,3232.771240234375,3254.886474609375,3193.55322265625,,,,,,,,,,,,
N 145,3577.762939453125,3729.74609375,3905.01611328125,4028.865478515625,4057.48583984375,4022.7861328125,,,,,,,,,,,,
N 146,4379.7001953125,4478.5087890625,4620.98828125,4749.4931640625,4762.31494140625,4700.10107421875,,,,,,,,,,,,
