id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5079.791015625,5648.337890625,6075.2158203125,6193.333984375,6295.99169921875,6599.14208984375,,,,,,,,,,,,
N   2,4160.78564453125,4185.00732421875,4245.47509765625,4230.45068359375,4185.67822265625,4481.40283203125,,,,,,,,,,,,
N   3,3457.623779296875,3453.5439453125,3485.546875,3455.586669921875,3443.38330078125,3693.6982421875,,,,,,,,,,,,
N   4,4672.22314453125,4854.58349609375,5103.45751953125,5202.27392578125,5289.943359375,5545.2236328125,,,,,,,,,,,,
N   5,5450.64892578125,5327.9677734375,5240.80810546875,5216.14892578125,5141.8056640625,5486.33544921875,,,,,,,,,,,,
N   6,4172.18408203125,4286.28564453125,4455.912109375,4476.93212890625,4434.72265625,4700.81494140625,,,,,,,,,,,,
N   7,5197.4599609375,5285.43212890625,5504.80419921875,5524.40380859375,5478.3876953125,5809.03369140625,,,,,,,,,,,,
N   8,8753.0478515625,10233.4462890625,11220.689453125,11576.6474609375,12059.9560546875,12706.021484375,,,,,,,,,,,,
N   9,5108.529296875,5203.91943359375,5392.763671875,5350.59326171875,5424.4697265625,5775.69189453125,,,,,,,,,,,,
N  10,9670.6513671875,10664.60546875,11421.8037109375,11627.615234375,11783.109375,12405.0634765625,,,,,,,,,,,,
N  11,5148.2412109375,5520.94970703125,5870.15380859375,5975.26171875,6037.55419921875,6308.46630859375,,,,,,,,,,,,
N  12,5070.0869140625,5766.66748046875,6237.080078125,6403.36083984375,6547.93359375,6879.20166015625,,,,,,,,,,,,
N  13,6084.4453125,6706.275390625,7189.9375,7335.84716796875,7435.91064453125,7798.59765625,,,,,,,,,,,,
N  14,3929.3486328125,3786.0361328125,3805.44384765625,3901.746826171875,3895.708251953125,4105.35595703125,,,,,,,,,,,,
N  15,5448.2568359375,5809.87060546875,6155.529296875,6249.46240234375,6282.8466796875,6598.630859375,,,,,,,,,,,,
N  16,5990.99169921875,6109.80859375,6303.8583984375,6291.3974609375,6236.59814453125,6620.2001953125,,,,,,,,,,,,
N  17,6102.81591796875,6613.78125,7025.45849609375,7075.3125,7154.6083984375,7533.66650390625,,,,,,,,,,,,
N  18,9339.181640625,9560.9345703125,9975.29296875,10138.80078125,10136.80078125,10622.2470703125,,,,,,,,,,,,
N  19,5663.1708984375,6121.25341796875,6508.50830078125,6590.390625,6642.31884765625,7010.06201171875,,,,,,,,,,,,
N  20,10275.9208984375,11759.40234375,12767.55859375,13029.1416015625,13352.9814453125,13982.7607421875,,,,,,,,,,,,
N  21,9129.728515625,9774.59375,10309.4638671875,10499.7265625,10589.97265625,11197.2802734375,,,,,,,,,,,,
N  22,5250.13232421875,5594.392578125,5952.70556640625,6097.33203125,6167.25244140625,6426.54736328125,,,,,,,,,,,,
N  23,3355.389892578125,3399.185546875,3607.595703125,3574.313232421875,3519.587890625,3780.314697265625,,,,,,,,,,,,
N  24,6250.8740234375,6874.7724609375,7386.83203125,7524.8154296875,7620.291015625,7984.4521484375,,,,,,,,,,,,
N  25,5011.75048828125,5330.8447265625,5640.5185546875,5721.22705078125,5755.3798828125,6042.1484375,,,,,,,,,,,,
N  26,8864.4111328125,9362.912109375,9873.0458984375,10046.6494140625,10124.9013671875,10602.3935546875,,,,,,,,,,,,
N  27,3315.15234375,3745.708740234375,4065.27978515625,4185.9560546875,4280.80615234375,4481.4833984375,,,,,,,,,,,,
N  28,11899.220703125,13602.615234375,14768.5849609375,15183.3134765625,15517.439453125,16290.2939453125,,,,,,,,,,,,
N  29,3663.966064453125,4345.88916015625,4812.71630859375,4827.25244140625,5000.1123046875,5379.2353515625,,,,,,,,,,,,
N  30,5590.4384765625,5821.6171875,6061.13037109375,6112.50830078125,6084.57373046875,6437.833984375,,,,,,,,,,,,
N  31,6960.47119140625,7681.9560546875,8228.59375,8399.0205078125,8528.541015625,8936.0859375,,,,,,,,,,,,
N  32,5590.71923828125,6006.98583984375,6388.66943359375,6497.34423828125,6544.16650390625,6828.9296875,,,,,,,,,,,,
N  33,4078.326171875,4064.0458984375,4111.83203125,4217.94384765625,4245.20458984375,4445.91650390625,,,,,,,,,,,,
N  34,7755.04833984375,7823.759765625,7954.97119140625,7956.90185546875,7874.1123046875,8386.90234375,,,,,,,,,,,,
N  35,3457.623779296875,3453.5439453125,3485.546875,3455.586669921875,3443.38330078125,3693.6982421875,,,,,,,,,,,,
N  36,3112.32666015625,3635.916015625,4012.857666015625,4106.27978515625,4235.080078125,4456.4052734375,,,,,,,,,,,,
N  37,1912.357421875,2150.20166015625,2339.648681640625,2424.4931640625,2498.466064453125,2624.775390625,,,,,,,,,,,,
N  38,7986.87060546875,9156.974609375,9937.482421875,10177.2939453125,10404.7021484375,10937.021484375,,,,,,,,,,,,
N  39,3280.300537109375,3657.2197265625,3935.514404296875,4013.949462890625,4088.07568359375,4276.5341796875,,,,,,,,,,,,
N  40,2551.838623046875,2997.880615234375,3294.39599609375,3389.1650390625,3497.635986328125,3686.284423828125,,,,,,,,,,,,
N  41,5255.3935546875,5804.90380859375,6209.751953125,6357.599609375,6490.0654296875,6812.765625,,,,,,,,,,,,
N  42,3918.45947265625,4404.6259765625,4765.20263671875,4867.32470703125,4956.81298828125,5191.72021484375,,,,,,,,,,,,
N  43,7798.83203125,9193.845703125,10067.298828125,10331.732421875,10656.595703125,11243.3935546875,,,,,,,,,,,,
N  44,4767.04443359375,5052.04150390625,5334.3447265625,5378.736328125,5392.181640625,5670.0625,,,,,,,,,,,,
N  45,5276.93603515625,5675.72216796875,6024.7841796875,6116.3798828125,6183.7255859375,6488.546875,,,,,,,,,,,,
N  46,5553.30126953125,5759.03564453125,6025.3701171875,6081.41552734375,6071.26904296875,6342.794921875,,,,,,,,,,,,
N  47,4217.7294921875,4313.673828125,4548.9580078125,4596.064453125,4573.921875,4865.4267578125,,,,,,,,,,,,
N  48,4321.56982421875,4913.1953125,5327.62060546875,5465.5205078125,5590.61767578125,5864.27001953125,,,,,,,,,,,,
N  49,6310.7236328125,7064.2021484375,7679.96435546875,7915.1123046875,8103.48828125,8485.015625,,,,,,,,,,,,
N  50,5278.482421875,5532.4326171875,5792.00146484375,5907.5673828125,5994.70458984375,6288.9599609375,,,,,,,,,,,,
N  51,4986.6943359375,4938.73828125,4940.9150390625,4875.07470703125,4929.9873046875,5330.2822265625,,,,,,,,,,,,
N  52,6192.400390625,7037.52392578125,7628.97021484375,7777.201171875,7938.5927734375,8315.62109375,,,,,,,,,,,,
N  53,7846.13525390625,8666.3251953125,9277.6162109375,9482.701171875,9665.2705078125,10144.8056640625,,,,,,,,,,,,
N  54,6412.0888671875,6675.1298828125,7087.318359375,7114.9697265625,7146.15087890625,7448.3193359375,,,,,,,,,,,,
N  55,3053.927978515625,3072.939453125,3198.33642578125,3133.197509765625,3026.79345703125,3294.9365234375,,,,,,,,,,,,
N  56,5616.7490234375,5964.3525390625,6306.689453125,6403.43408203125,6457.17138671875,6744.4130859375,,,,,,,,,,,,
N  57,3834.075439453125,4200.43017578125,4495.24853515625,4583.97216796875,4644.5185546875,4862.2099609375,,,,,,,,,,,,
N  58,4415.0771484375,4601.40869140625,4793.365234375,4827.5361328125,4822.41552734375,5088.0302734375,,,,,,,,,,,,
N  59,4755.22509765625,4880.255859375,5006.91259765625,5004.43115234375,4966.42626953125,5277.1640625,,,,,,,,,,,,
N  60,6621.07080078125,6652.5703125,6670.78759765625,6687.80126953125,6783.2509765625,7142.5732421875,,,,,,,,,,,,
N  61,7577.98193359375,8406.51953125,8972.27734375,9179.466796875,9397.1083984375,9926.107421875,,,,,,,,,,,,
N  62,6888.330078125,7322.11669921875,7759.451171875,7914.85107421875,7986.22998046875,8331.810546875,,,,,,,,,,,,
N  63,5398.63916015625,5758.07275390625,6114.40478515625,6242.1533203125,6282.0859375,6566.259765625,,,,,,,,,,,,
N  64,2601.95068359375,2667.85595703125,2771.697509765625,2798.329345703125,2789.1787109375,2916.742431640625,,,,,,,,,,,,
