id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5297.58544921875,5500.14697265625,5988.7021484375,5910.466796875,6417.9697265625,6853.1279296875,,,,,,,,,,,,
N   2,4253.517578125,4255.12060546875,4384.458984375,4245.65625,4243.1357421875,4549.7099609375,,,,,,,,,,,,
N   3,3563.53466796875,3517.2978515625,3642.10009765625,3462.52001953125,3471.25830078125,3771.141357421875,,,,,,,,,,,,
N   4,4798.50634765625,4817.26611328125,5122.24560546875,5006.00732421875,5180.27197265625,5492.548828125,,,,,,,,,,,,
N   5,5485.5673828125,5393.623046875,5300.86181640625,5178.26904296875,5183.853515625,5384.87890625,,,,,,,,,,,,
N   6,4170.97265625,4310.60791015625,4444.5341796875,4450.35595703125,4561.77978515625,4713.35546875,,,,,,,,,,,,
N   7,5179.53173828125,5343.9833984375,5525.66064453125,5527.98046875,5632.0458984375,5850.8720703125,,,,,,,,,,,,
N   8,9402.724609375,9527.6318359375,10729.8828125,10784.3837890625,12132.4189453125,13577.2919921875,,,,,,,,,,,,
N   9,5296.62451171875,5237.36767578125,5455.908203125,5218.7578125,5336.67822265625,5666.87451171875,,,,,,,,,,,,
N  10,9988.7685546875,10464.447265625,11301.734375,11243.8046875,12058.7470703125,12890.08203125,,,,,,,,,,,,
N  11,5285.95751953125,5426.04052734375,5826.54150390625,5705.7470703125,6124.296875,6422.16943359375,,,,,,,,,,,,
N  12,5388.58203125,5539.10595703125,6082.70654296875,6028.36083984375,6666.9501953125,7246.85205078125,,,,,,,,,,,,
N  13,6294.43505859375,6560.99462890625,7105.23046875,7054.15087890625,7589.89599609375,8111.23388671875,,,,,,,,,,,,
N  14,4034.794921875,3844.06298828125,3910.59130859375,3773.097412109375,3903.30810546875,4053.536376953125,,,,,,,,,,,,
N  15,5549.6708984375,5755.7216796875,6128.19921875,6050.04833984375,6412.54443359375,6712.7626953125,,,,,,,,,,,,
N  16,5950.50048828125,6161.91162109375,6303.82666015625,6340.201171875,6427.93505859375,6604.0107421875,,,,,,,,,,,,
N  17,6167.55029296875,6499.130859375,6935.37744140625,6922.01611328125,7364.03515625,7765.59912109375,,,,,,,,,,,,
N  18,9423.8486328125,9602.099609375,10004.6123046875,9876.486328125,10252.8486328125,10632.2138671875,,,,,,,,,,,,
N  19,5781.58544921875,6052.95361328125,6449.21875,6426.56201171875,6762.77294921875,7156.94580078125,,,,,,,,,,,,
N  20,10819.5009765625,11214.849609375,12397.4326171875,12324.53125,13592.0927734375,14749.8408203125,,,,,,,,,,,,
N  21,9340.0419921875,9691.1953125,10297.6123046875,10224.9296875,10723.7666015625,11363.64453125,,,,,,,,,,,,
N  22,5403.66796875,5507.48876953125,5936.61962890625,5786.5068359375,6256.48388671875,6592.046875,,,,,,,,,,,,
N  23,3445.62353515625,3509.642578125,3762.505126953125,3681.233642578125,3748.86376953125,4109.31005859375,,,,,,,,,,,,
N  24,6452.546875,6715.92578125,7276.1220703125,7200.6259765625,7806.734375,8319.3232421875,,,,,,,,,,,,
N  25,5099.552734375,5278.7080078125,5614.3154296875,5539.052734375,5861.392578125,6129.0361328125,,,,,,,,,,,,
N  26,9046.2490234375,9287.69140625,9901.1591796875,9698.4716796875,10350.6025390625,10787.3828125,,,,,,,,,,,,
N  27,3552.271728515625,3603.866455078125,3974.702392578125,3916.83642578125,4347.31005859375,4760.052734375,,,,,,,,,,,,
N  28,12725.2431640625,12994.802734375,14311.8798828125,14149.408203125,15720.849609375,17189.810546875,,,,,,,,,,,,
N  29,3859.353759765625,4195.56591796875,4717.92529296875,4951.90087890625,5343.24609375,6023.0830078125,,,,,,,,,,,,
N  30,5646.5908203125,5803.62890625,6048.0234375,6016.029296875,6195.51953125,6418.69482421875,,,,,,,,,,,,
N  31,7225.58837890625,7498.68603515625,8118.236328125,8020.046875,8623.9853515625,9222.5830078125,,,,,,,,,,,,
N  32,5705.5009765625,5915.43359375,6366.30517578125,6245.732421875,6702.78369140625,7021.81298828125,,,,,,,,,,,,
N  33,4160.521484375,4100.8916015625,4217.43896484375,4128.67919921875,4288.05712890625,4424.09912109375,,,,,,,,,,,,
N  34,7878.3525390625,7931.04150390625,8058.8955078125,7939.12646484375,7978.083984375,8321.9814453125,,,,,,,,,,,,
N  35,3563.53466796875,3517.2978515625,3642.10009765625,3462.52001953125,3471.25830078125,3771.141357421875,,,,,,,,,,,,
