id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5208.3037109375,5467.2939453125,5605.21923828125,5712.6083984375,5675.96044921875,5977.79443359375,,,,,,,,,,,,
N   2,4306.6689453125,4384.36083984375,4301.6171875,4243.5791015625,4221.71337890625,4454.3173828125,,,,,,,,,,,,
N   3,3590.368896484375,3641.789306640625,3554.5791015625,3505.904052734375,3490.276123046875,3684.05322265625,,,,,,,,,,,,
N   4,4764.376953125,4914.06396484375,4945.85107421875,4960.5859375,4971.0107421875,5180.76025390625,,,,,,,,,,,,
N   5,5520.88916015625,5581.5205078125,5429.4345703125,5373.8193359375,5323.99951171875,5668.58203125,,,,,,,,,,,,
N   6,4228.62451171875,4341.19775390625,4378.3583984375,4395.02978515625,4356.70947265625,4550.455078125,,,,,,,,,,,,
N   7,5269.72705078125,5412.68212890625,5435.7177734375,5436.1103515625,5386.115234375,5640.8720703125,,,,,,,,,,,,
N   8,8925.03515625,9632.318359375,10036.494140625,10269.515625,10299.63671875,10908.060546875,,,,,,,,,,,,
N   9,5234.9736328125,5345.32763671875,5318.86279296875,5268.27587890625,5294.75146484375,5535.64013671875,,,,,,,,,,,,
N  10,9960.7705078125,10425.451171875,10611.3583984375,10779.6572265625,10730.595703125,11263.044921875,,,,,,,,,,,,
N  11,5198.01171875,5396.43115234375,5538.5009765625,5631.62255859375,5584.61279296875,5859.83740234375,,,,,,,,,,,,
N  12,5212.48193359375,5517.8935546875,5657.28271484375,5769.908203125,5743.658203125,6058.67724609375,,,,,,,,,,,,
N  13,6239.130859375,6530.5341796875,6657.45458984375,6765.22216796875,6734.236328125,7076.92919921875,,,,,,,,,,,,
N  14,3926.807861328125,3968.421875,3910.191162109375,3896.75439453125,3880.736328125,4065.663330078125,,,,,,,,,,,,
N  15,5522.8095703125,5726.505859375,5843.07861328125,5928.025390625,5879.43701171875,6159.65625,,,,,,,,,,,,
N  16,6053.09912109375,6197.1337890625,6246.853515625,6233.4033203125,6185.3310546875,6491.9228515625,,,,,,,,,,,,
N  17,6222.4921875,6473.61328125,6593.74951171875,6678.20458984375,6639.9580078125,6966.74462890625,,,,,,,,,,,,
N  18,9349.4775390625,9575.6611328125,9687.3251953125,9741.7353515625,9666.20703125,10089.861328125,,,,,,,,,,,,
N  19,5824.6708984375,6056.77734375,6144.60400390625,6222.87646484375,6192.02783203125,6486.048828125,,,,,,,,,,,,
N  20,10578.517578125,11224.099609375,11586.1650390625,11849.431640625,11802.3779296875,12474.166015625,,,,,,,,,,,,
N  21,9373.875,9728.9169921875,9845.4404296875,9960.525390625,9908.14453125,10357.775390625,,,,,,,,,,,,
N  22,5274.490234375,5482.34375,5629.5126953125,5736.736328125,5684.865234375,5966.69287109375,,,,,,,,,,,,
N  23,3418.68505859375,3542.27880859375,3479.858154296875,3462.052490234375,3390.588134765625,3573.51025390625,,,,,,,,,,,,
