id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5316.1171875,5274.74658203125,5890.48828125,6486.29248046875,6370.47119140625,6304.7890625,,,,,,,,,,,,
N   2,4129.55322265625,3992.966796875,4161.40673828125,4702.484375,4595.4833984375,4582.421875,,,,,,,,,,,,
N   3,3415.073974609375,3305.86474609375,3433.7734375,3934.959716796875,3826.336181640625,3813.010009765625,,,,,,,,,,,,
N   4,4733.33447265625,4655.74951171875,5084.6318359375,5613.4931640625,5525.91796875,5466.51416015625,,,,,,,,,,,,
N   5,5320.57958984375,5048.22802734375,5147.24365234375,5745.61376953125,5570.28271484375,5543.52734375,,,,,,,,,,,,
N   6,4162.78759765625,4091.623779296875,4413.76953125,4758.2568359375,4726.9599609375,4668.0205078125,,,,,,,,,,,,
N   7,5171.06689453125,5065.052734375,5408.92919921875,5805.94140625,5809.0478515625,5738.80908203125,,,,,,,,,,,,
N   8,9517.4892578125,9511.5615234375,10866.748046875,12214.08984375,11922.0263671875,11767.904296875,,,,,,,,,,,,
N   9,5103.2890625,4963.35498046875,5314.7900390625,5998.49462890625,5812.2666015625,5736.00927734375,,,,,,,,,,,,
N  10,10150.3955078125,10040.3369140625,11131.970703125,12303.056640625,12094.587890625,11993.5478515625,,,,,,,,,,,,
N  11,5216.513671875,5175.25,5719.3251953125,6209.28369140625,6122.27197265625,6036.97265625,,,,,,,,,,,,
N  12,5403.9296875,5369.3515625,6036.12939453125,6723.05908203125,6576.0166015625,6518.23828125,,,,,,,,,,,,
N  13,6362.49853515625,6305.19580078125,6979.490234375,7679.29443359375,7558.01123046875,7486.849609375,,,,,,,,,,,,
N  14,3790.549560546875,3687.289306640625,3783.062255859375,4146.5830078125,4050.9453125,4033.64501953125,,,,,,,,,,,,
N  15,5530.98486328125,5477.171875,6020.69091796875,6543.2138671875,6460.32568359375,6382.9404296875,,,,,,,,,,,,
N  16,5925.2431640625,5760.755859375,6197.06298828125,6629.1416015625,6628.279296875,6549.30859375,,,,,,,,,,,,
N  17,6260.18603515625,6189.037109375,6818.9130859375,7400.47412109375,7356.47216796875,7255.61767578125,,,,,,,,,,,,
N  18,9237.9814453125,9098.22265625,9797.408203125,10521.037109375,10463.955078125,10315.5947265625,,,,,,,,,,,,
N  19,5853.59716796875,5778.20849609375,6350.4951171875,6970.2578125,6880.67529296875,6825.0439453125,,,,,,,,,,,,
N  20,10973.5322265625,10882.31640625,12340.3828125,13686.767578125,13426.037109375,13241.873046875,,,,,,,,,,,,
N  21,9403.4365234375,9286.4541015625,10181.9296875,11215.4619140625,11035.15625,10968.6640625,,,,,,,,,,,,
N  22,5307.87255859375,5277.841796875,5817.72607421875,6308.310546875,6220.01953125,6132.787109375,,,,,,,,,,,,
N  23,3301.850830078125,3269.88037109375,3451.270263671875,3913.379150390625,3871.87060546875,3824.087646484375,,,,,,,,,,,,
N  24,6491.43310546875,6452.20166015625,7182.205078125,7876.0087890625,7745.80810546875,7637.42919921875,,,,,,,,,,,,
N  25,5075.56689453125,5024.77392578125,5518.9384765625,5996.953125,5919.3642578125,5850.58349609375,,,,,,,,,,,,
N  26,8919.8291015625,8851.7041015625,9693.4580078125,10529.943359375,10373.71875,10252.912109375,,,,,,,,,,,,
N  27,3526.088134765625,3503.720703125,3926.714111328125,4364.2021484375,4254.962890625,4218.1357421875,,,,,,,,,,,,
N  28,12698.701171875,12614.0263671875,14217.3583984375,15819.6767578125,15440.9501953125,15261.9296875,,,,,,,,,,,,
N  29,4154.4677734375,4112.83349609375,4640.3115234375,5384.84033203125,5305.33447265625,5323.3779296875,,,,,,,,,,,,
N  30,5616.3427734375,5503.48779296875,5947.27099609375,6417.77099609375,6373.80078125,6298.5224609375,,,,,,,,,,,,
N  31,7252.27978515625,7185.04931640625,7978.51220703125,8744.2890625,8616.796875,8545.404296875,,,,,,,,,,,,
N  32,5669.17626953125,5629.3427734375,6221.56298828125,6735.56787109375,6662.775390625,6561.1533203125,,,,,,,,,,,,
N  33,3976.98876953125,3881.18603515625,4090.403076171875,4437.041015625,4367.03759765625,4333.95458984375,,,,,,,,,,,,
N  34,7732.970703125,7478.279296875,7873.09716796875,8675.6640625,8546.3212890625,8486.798828125,,,,,,,,,,,,
N  35,3415.073974609375,3305.86474609375,3433.7734375,3934.959716796875,3826.336181640625,3813.010009765625,,,,,,,,,,,,
N  36,3371.692626953125,3357.462646484375,3837.883056640625,4328.5390625,4210.84423828125,4146.56103515625,,,,,,,,,,,,
N  37,2015.450439453125,2010.72216796875,2252.175537109375,2505.2294921875,2440.482421875,2417.489013671875,,,,,,,,,,,,
N  38,8563.357421875,8498.927734375,9599.0634765625,10711.82421875,10469.2216796875,10366.6455078125,,,,,,,,,,,,
N  39,3433.841064453125,3412.427001953125,3825.968994140625,4204.08642578125,4137.220703125,4084.832763671875,,,,,,,,,,,,
N  40,2775.66845703125,2760.06787109375,3149.21923828125,3545.96435546875,3440.43505859375,3389.158935546875,,,,,,,,,,,,
N  41,5471.15673828125,5440.5126953125,6070.3505859375,6718.138671875,6579.9111328125,6542.0888671875,,,,,,,,,,,,
N  42,4124.91015625,4096.22998046875,4595.40380859375,5068.6962890625,4973.45703125,4919.31787109375,,,,,,,,,,,,
N  43,8541.931640625,8485.3984375,9669.642578125,10885.7197265625,10609.5185546875,10504.396484375,,,,,,,,,,,,
N  44,4826.00244140625,4781.74462890625,5229.3115234375,5649.51416015625,5613.05126953125,5541.6533203125,,,,,,,,,,,,
N  45,5386.98974609375,5338.6015625,5898.771484375,6431.2841796875,6335.4833984375,6274.64501953125,,,,,,,,,,,,
N  46,5490.52783203125,5385.853515625,5839.51611328125,6232.6650390625,6230.671875,6123.31103515625,,,,,,,,,,,,
N  47,4239.74072265625,4180.58544921875,4439.078125,4971.42333984375,4898.54296875,4871.4521484375,,,,,,,,,,,,
N  48,4580.29638671875,4553.544921875,5138.96875,5699.2978515625,5576.994140625,5509.7841796875,,,,,,,,,,,,
N  49,6594.49365234375,6563.21728515625,7387.10888671875,8170.18701171875,7978.220703125,7850.501953125,,,,,,,,,,,,
N  50,5364.412109375,5274.53515625,5740.4130859375,6302.0400390625,6214.43896484375,6170.3798828125,,,,,,,,,,,,
N  51,4873.953125,4709.1796875,4779.0419921875,5546.14404296875,5314.716796875,5332.39794921875,,,,,,,,,,,,
N  52,6563.15576171875,6518.6767578125,7358.24609375,8135.556640625,7980.7724609375,7860.1533203125,,,,,,,,,,,,
N  53,8175.84130859375,8116.97021484375,9046.1689453125,10008.64453125,9804.5888671875,9741.2041015625,,,,,,,,,,,,
N  54,6450.984375,6315.9609375,6788.1162109375,7329.87060546875,7299.74365234375,7188.99755859375,,,,,,,,,,,,
N  55,3044.730224609375,2922.742431640625,3084.59619140625,3520.90283203125,3420.2763671875,3380.339599609375,,,,,,,,,,,,
N  56,5677.2607421875,5630.255859375,6207.18505859375,6767.90234375,6638.56201171875,6533.69091796875,,,,,,,,,,,,
N  57,3972.05517578125,3941.0390625,4364.4345703125,4769.94287109375,4708.71240234375,4661.11669921875,,,,,,,,,,,,
N  58,4412.19873046875,4333.03125,4708.275390625,5065.23876953125,5034.81103515625,4976.482421875,,,,,,,,,,,,
N  59,4733.42138671875,4580.88671875,4916.40478515625,5288.97265625,5279.1474609375,5224.24658203125,,,,,,,,,,,,
N  60,6464.87890625,6219.65771484375,6515.6162109375,7270.69580078125,7063.51904296875,6958.654296875,,,,,,,,,,,,
N  61,8040.251953125,7978.32470703125,8797.8037109375,9849.935546875,9695.5009765625,9737.0595703125,,,,,,,,,,,,
N  62,6962.01904296875,6918.08203125,7623.11669921875,8267.1552734375,8168.58935546875,8061.337890625,,,,,,,,,,,,
N  63,5471.54345703125,5443.3916015625,5997.08984375,6522.6708984375,6427.27783203125,6341.087890625,,,,,,,,,,,,
N  64,2553.3798828125,2486.462890625,2679.9853515625,2855.22216796875,2857.74072265625,2809.906982421875,,,,,,,,,,,,
N  65,5192.34619140625,5152.31103515625,5750.91015625,6337.94775390625,6225.7626953125,6162.67724609375,,,,,,,,,,,,
N  66,6114.69775390625,6007.8935546875,6483.83056640625,7032.12451171875,6964.07275390625,6895.1005859375,,,,,,,,,,,,
N  67,4360.0537109375,4259.03564453125,4603.8203125,5051.88134765625,4993.97900390625,4951.97265625,,,,,,,,,,,,
N  68,6518.9248046875,6393.6748046875,7012.9892578125,7813.17236328125,7695.80712890625,7637.7490234375,,,,,,,,,,,,
N  69,4374.62548828125,4102.556640625,4303.61376953125,4729.1904296875,4640.12060546875,4589.0009765625,,,,,,,,,,,,
N  70,3687.813232421875,3617.43115234375,3916.298828125,4227.7548828125,4205.55322265625,4155.53466796875,,,,,,,,,,,,
N  71,7076.3876953125,7023.890625,7685.76318359375,8441.48828125,8356.0693359375,8296.8291015625,,,,,,,,,,,,
