id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5269.98974609375,5453.7236328125,5292.31884765625,5661.6484375,5890.73974609375,5790.2412109375,,,,,,,,,,,,
N   2,4318.3916015625,4274.6650390625,4046.54541015625,4188.751953125,4407.62060546875,4294.04296875,,,,,,,,,,,,
N   3,3598.42724609375,3547.476318359375,3331.630126953125,3433.219970703125,3633.44091796875,3523.072265625,,,,,,,,,,,,
N   4,4782.11181640625,4845.11572265625,4646.68310546875,4852.31787109375,5081.12939453125,4982.19921875,,,,,,,,,,,,
N   5,5563.41162109375,5500.4296875,5089.52734375,5283.76416015625,5596.1005859375,5542.9775390625,,,,,,,,,,,,
N   6,4235.427734375,4304.458984375,4123.40625,4357.6884765625,4531.830078125,4443.53271484375,,,,,,,,,,,,
N   7,5278.67578125,5345.494140625,5122.92333984375,5383.76904296875,5615.439453125,5515.67138671875,,,,,,,,,,,,
N   8,9136.373046875,9622.5791015625,9513.40625,10206.419921875,10640.912109375,10546.1279296875,,,,,,,,,,,,
N   9,5239.31787109375,5256.87548828125,4989.2724609375,5153.61669921875,5405.72119140625,5306.63818359375,,,,,,,,,,,,
N  10,10046.9970703125,10339.787109375,10060.9228515625,10709.8046875,11208.8759765625,10974.6162109375,,,,,,,,,,,,
N  11,5242.49169921875,5406.24853515625,5204.7666015625,5558.67578125,5741.5537109375,5664.46923828125,,,,,,,,,,,,
N  12,5287.0107421875,5486.8173828125,5370.09423828125,5730.87451171875,5979.8662109375,5897.0,,,,,,,,,,,,
N  13,6297.91650390625,6492.96875,6310.6845703125,6716.74755859375,7016.05615234375,6884.0830078125,,,,,,,,,,,,
N  14,3948.61181640625,3928.29833984375,3685.19873046875,3827.64697265625,3997.03466796875,3973.8408203125,,,,,,,,,,,,
N  15,5561.32470703125,5707.7001953125,5500.51513671875,5858.23193359375,6082.427734375,5972.6923828125,,,,,,,,,,,,
N  16,6062.28759765625,6143.796875,5846.92138671875,6169.88427734375,6416.1689453125,6321.40771484375,,,,,,,,,,,,
N  17,6273.02685546875,6445.58349609375,6230.62548828125,6626.87451171875,6930.43359375,6801.56689453125,,,,,,,,,,,,
N  18,9381.58984375,9539.9931640625,9130.4453125,9631.5478515625,9956.365234375,9822.79296875,,,,,,,,,,,,
N  19,5863.3505859375,6008.40625,5810.59521484375,6181.15234375,6459.55224609375,6316.818359375,,,,,,,,,,,,
N  20,10726.712890625,11208.5068359375,10956.5595703125,11752.9287109375,12243.4677734375,12048.91796875,,,,,,,,,,,,
N  21,9437.2666015625,9606.59765625,9295.923828125,9862.880859375,10292.2607421875,10071.8974609375,,,,,,,,,,,,
N  22,5323.91357421875,5499.19189453125,5310.98681640625,5661.64501953125,5835.0380859375,5768.44775390625,,,,,,,,,,,,
N  23,3425.426513671875,3395.267578125,3262.1982421875,3378.51416015625,3629.68505859375,3524.390380859375,,,,,,,,,,,,
N  24,6437.4453125,6650.9267578125,6469.591796875,6891.98046875,7186.88037109375,7070.73681640625,,,,,,,,,,,,
N  25,5109.658203125,5237.728515625,5044.501953125,5373.7392578125,5577.1650390625,5475.21630859375,,,,,,,,,,,,
N  26,8989.578125,9215.3828125,8872.630859375,9446.6484375,9760.427734375,9619.615234375,,,,,,,,,,,,
N  27,3442.681640625,3567.8349609375,3493.404296875,3726.929443359375,3877.040771484375,3827.257080078125,,,,,,,,,,,,
N  28,12389.4951171875,12898.6953125,12622.8115234375,13515.865234375,14063.4072265625,13896.8876953125,,,,,,,,,,,,
N  29,4007.45654296875,4096.53955078125,4106.65673828125,4300.37158203125,4692.2216796875,4545.95751953125,,,,,,,,,,,,
N  30,5692.5224609375,5791.2265625,5549.76171875,5857.287109375,6087.6865234375,5972.474609375,,,,,,,,,,,,
N  31,7208.5419921875,7434.67431640625,7198.32958984375,7694.02294921875,7998.80517578125,7860.3759765625,,,,,,,,,,,,
N  32,5686.78271484375,5872.87060546875,5660.6259765625,6038.6962890625,6252.38916015625,6161.52734375,,,,,,,,,,,,
N  33,4089.84130859375,4098.68115234375,3891.01806640625,4062.212158203125,4214.68505859375,4168.8701171875,,,,,,,,,,,,
N  34,7994.0546875,8000.5673828125,7593.5078125,7903.18701171875,8251.1806640625,8110.68115234375,,,,,,,,,,,,
N  35,3598.42724609375,3547.476318359375,3331.630126953125,3433.219970703125,3633.44091796875,3523.072265625,,,,,,,,,,,,
N  36,3240.030029296875,3385.79052734375,3343.301513671875,3574.05224609375,3738.372802734375,3705.072998046875,,,,,,,,,,,,
N  37,1969.31201171875,2050.465087890625,2017.136474609375,2161.043212890625,2234.6796875,2224.254150390625,,,,,,,,,,,,
N  38,8354.8720703125,8683.6455078125,8506.18359375,9083.2412109375,9499.455078125,9356.0712890625,,,,,,,,,,,,
N  39,3398.25341796875,3529.341552734375,3433.38720703125,3677.377685546875,3821.94921875,3759.9013671875,,,,,,,,,,,,
N  40,2665.38916015625,2786.857177734375,2751.731201171875,2953.90478515625,3076.291259765625,3055.548828125,,,,,,,,,,,,
N  41,5441.52294921875,5612.6669921875,5460.6865234375,5828.75390625,6057.46337890625,5965.93896484375,,,,,,,,,,,,
N  42,4071.016357421875,4226.21142578125,4112.69287109375,4404.64208984375,4576.41259765625,4507.6630859375,,,,,,,,,,,,
N  43,8216.5625,8560.5283203125,8438.2421875,9005.998046875,9441.966796875,9339.998046875,,,,,,,,,,,,
N  44,4868.58984375,4992.30419921875,4807.7353515625,5103.109375,5327.3271484375,5216.76953125,,,,,,,,,,,,
N  45,5415.376953125,5567.69384765625,5366.26806640625,5726.92822265625,5943.21533203125,5835.4580078125,,,,,,,,,,,,
N  46,5554.18017578125,5670.05615234375,5415.6826171875,5721.2666015625,5933.6103515625,5852.8916015625,,,,,,,,,,,,
N  47,4350.650390625,4343.9267578125,4188.01416015625,4346.01123046875,4585.6533203125,4468.27978515625,,,,,,,,,,,,
N  48,4481.26025390625,4674.07080078125,4570.625,4899.2734375,5086.77392578125,5025.7578125,,,,,,,,,,,,
N  49,6459.5185546875,6744.81396484375,6618.8056640625,7104.685546875,7331.43017578125,7285.91064453125,,,,,,,,,,,,
N  50,5420.61669921875,5494.04541015625,5276.99169921875,5546.89501953125,5792.5087890625,5685.52978515625,,,,,,,,,,,,
N  51,5154.05322265625,5054.7587890625,4710.57763671875,4877.751953125,5188.7578125,5082.91845703125,,,,,,,,,,,,
N  52,6441.25732421875,6709.16650390625,6549.76123046875,7018.73681640625,7311.59375,7200.7470703125,,,,,,,,,,,,
N  53,8125.3466796875,8372.81640625,8140.61376953125,8680.638671875,9035.216796875,8890.595703125,,,,,,,,,,,,
N  54,6539.03662109375,6667.41943359375,6369.00830078125,6713.384765625,7006.1826171875,6902.33251953125,,,,,,,,,,,,
N  55,3174.726318359375,3144.484130859375,2971.140380859375,3065.9619140625,3243.302001953125,3151.735107421875,,,,,,,,,,,,
N  56,5689.416015625,5851.92919921875,5662.15576171875,6011.3095703125,6243.27490234375,6158.84033203125,,,,,,,,,,,,
N  57,3955.5556640625,4083.34326171875,3950.730224609375,4217.6279296875,4387.9599609375,4307.697265625,,,,,,,,,,,,
N  58,4472.09912109375,4566.2216796875,4366.55419921875,4623.99169921875,4807.921875,4723.38623046875,,,,,,,,,,,,
N  59,4842.15673828125,4906.30810546875,4666.8251953125,4919.134765625,5118.9482421875,5045.5166015625,,,,,,,,,,,,
N  60,6722.81005859375,6704.2275390625,6260.07958984375,6545.28564453125,6906.89208984375,6853.89453125,,,,,,,,,,,,
N  61,7961.58935546875,8134.78955078125,7945.7109375,8395.4306640625,8847.7587890625,8651.09375,,,,,,,,,,,,
N  62,7002.8212890625,7201.20556640625,6952.31005859375,7392.3662109375,7666.66357421875,7553.29345703125,,,,,,,,,,,,
N  63,5488.4775390625,5641.72509765625,5460.25634765625,5800.927734375,6017.46435546875,5927.5478515625,,,,,,,,,,,,
N  64,2583.9091796875,2625.560546875,2501.59326171875,2632.77099609375,2733.716552734375,2701.66357421875,,,,,,,,,,,,
N  65,5144.5224609375,5320.2900390625,5167.373046875,5523.32666015625,5754.58447265625,5654.8046875,,,,,,,,,,,,
N  66,6187.0732421875,6276.111328125,6029.74365234375,6353.88623046875,6605.1982421875,6473.8212890625,,,,,,,,,,,,
N  67,4432.32421875,4483.4208984375,4299.1025390625,4530.89306640625,4731.060546875,4627.34814453125,,,,,,,,,,,,
N  68,6537.1533203125,6615.765625,6367.97607421875,6648.5869140625,6989.41650390625,6838.4375,,,,,,,,,,,,
