id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N   1,5519.1318359375,5642.5556640625,5885.35791015625,6208.04443359375,6353.59326171875,6210.25341796875,,,,,,,,,,,,
N   2,4300.97900390625,4333.6240234375,4320.12744140625,4353.33544921875,4418.4658203125,4110.4658203125,,,,,,,,,,,,
N   3,3584.260986328125,3632.755615234375,3609.96533203125,3633.357177734375,3676.243408203125,3354.364013671875,,,,,,,,,,,,
N   4,4876.13134765625,5014.12158203125,5079.2822265625,5287.97216796875,5402.30517578125,5177.4169921875,,,,,,,,,,,,
N   5,5510.77880859375,5392.09619140625,5361.15869140625,5218.16943359375,5333.81689453125,5112.02978515625,,,,,,,,,,,,
N   6,4288.14990234375,4316.86181640625,4350.62744140625,4502.79248046875,4607.3740234375,4502.18359375,,,,,,,,,,,,
N   7,5326.89697265625,5342.65966796875,5370.78125,5505.9990234375,5641.892578125,5524.599609375,,,,,,,,,,,,
N   8,9982.0,10367.7548828125,11131.98046875,11834.828125,12238.080078125,11827.37109375,,,,,,,,,,,,
N   9,5277.10595703125,5410.1767578125,5410.35107421875,5512.4521484375,5609.642578125,5318.78515625,,,,,,,,,,,,
N  10,10464.2880859375,10650.8701171875,11080.205078125,11654.736328125,11958.078125,11693.322265625,,,,,,,,,,,,
N  11,5420.447265625,5557.9794921875,5695.779296875,5975.0107421875,6092.91259765625,5977.3818359375,,,,,,,,,,,,
N  12,5627.44287109375,5755.2998046875,6103.06005859375,6466.2958984375,6634.60205078125,6457.5615234375,,,,,,,,,,,,
N  13,6582.18701171875,6685.42236328125,6955.0673828125,7309.77392578125,7484.15625,7335.16796875,,,,,,,,,,,,
N  14,3919.682861328125,3920.03564453125,3884.188232421875,3872.843017578125,3968.695556640625,3840.8876953125,,,,,,,,,,,,
N  15,5726.37158203125,5842.17822265625,5959.42138671875,6249.263671875,6386.1982421875,6262.73046875,,,,,,,,,,,,
N  16,6095.1123046875,6134.92138671875,6130.9453125,6277.68896484375,6423.89111328125,6304.52978515625,,,,,,,,,,,,
N  17,6479.9140625,6547.904296875,6730.68505859375,7011.21044921875,7201.66357421875,7106.3095703125,,,,,,,,,,,,
N  18,9531.7890625,9689.42578125,9740.865234375,10067.0712890625,10268.205078125,10087.7353515625,,,,,,,,,,,,
N  19,6035.80615234375,6139.67529296875,6291.6171875,6587.70458984375,6756.939453125,6620.7177734375,,,,,,,,,,,,
N  20,11412.7861328125,11743.685546875,12462.5087890625,13177.28125,13513.294921875,13172.07421875,,,,,,,,,,,,
N  21,9688.626953125,9898.6884765625,10129.90625,10644.8564453125,10903.53515625,10586.998046875,,,,,,,,,,,,
N  22,5526.66357421875,5666.7275390625,5819.662109375,6103.0380859375,6217.95458984375,6101.865234375,,,,,,,,,,,,
N  23,3449.678955078125,3525.653076171875,3543.658935546875,3628.1513671875,3722.980224609375,3461.506591796875,,,,,,,,,,,,
N  24,6742.33251953125,6858.61962890625,7162.71923828125,7542.4189453125,7705.8984375,7549.671875,,,,,,,,,,,,
N  25,5251.52978515625,5363.80615234375,5462.4189453125,5724.20068359375,5846.2216796875,5730.841796875,,,,,,,,,,,,
N  26,9245.421875,9458.6708984375,9632.3642578125,10085.3955078125,10301.9990234375,10100.4228515625,,,,,,,,,,,,
N  27,3664.507568359375,3736.968994140625,3963.041259765625,4178.46630859375,4283.53369140625,4176.646484375,,,,,,,,,,,,
N  28,13239.033203125,13550.3330078125,14413.3984375,15265.2373046875,15636.173828125,15224.9169921875,,,,,,,,,,,,
N  29,4292.419921875,4298.42431640625,4673.83544921875,4914.95703125,5187.33544921875,5041.1015625,,,,,,,,,,,,
N  30,5766.52587890625,5831.66650390625,5866.974609375,6061.76318359375,6186.2333984375,6072.072265625,,,,,,,,,,,,
N  31,7525.52880859375,7680.96826171875,7965.41015625,8381.951171875,8565.7021484375,8381.7490234375,,,,,,,,,,,,
N  32,5895.36767578125,6029.955078125,6186.59716796875,6480.9560546875,6609.4169921875,6493.58447265625,,,,,,,,,,,,
N  33,4098.90185546875,4123.1005859375,4119.771484375,4184.02294921875,4271.99951171875,4181.57275390625,,,,,,,,,,,,
N  34,7981.97802734375,8035.85791015625,8006.7587890625,8110.9189453125,8284.224609375,7884.4189453125,,,,,,,,,,,,
N  35,3584.260986328125,3632.755615234375,3609.96533203125,3633.357177734375,3676.243408203125,3354.364013671875,,,,,,,,,,,,
N  36,3526.021728515625,3625.551025390625,3918.294677734375,4166.744140625,4278.04736328125,4150.16259765625,,,,,,,,,,,,
N  37,2114.600341796875,2178.1669921875,2304.586669921875,2436.46044921875,2505.32421875,2431.287353515625,,,,,,,,,,,,
N  38,8906.5556640625,9110.2041015625,9693.6015625,10274.48828125,10540.94921875,10262.8046875,,,,,,,,,,,,
N  39,3570.97998046875,3662.4443359375,3837.765625,4051.888427734375,4145.51025390625,4051.2431640625,,,,,,,,,,,,
N  40,2897.810302734375,2985.014892578125,3222.55810546875,3425.14453125,3521.431396484375,3413.452392578125,,,,,,,,,,,,
N  41,5698.42236328125,5858.20361328125,6096.3544921875,6465.7470703125,6621.95166015625,6425.80078125,,,,,,,,,,,,
N  42,4290.71630859375,4398.79931640625,4611.27294921875,4869.046875,4979.8232421875,4860.68798828125,,,,,,,,,,,,
